step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_ratio,selector_budget,selector_entropy
100200,0.03459671093150973,,1.1491272412394435e-06,5.745636206197217e-07,5.0,0.02,0.1065919091925025,0.0012370583008305402,0.0003771319993575162
100400,0.04170661885291338,,1.1363793320239162e-06,5.681896660119581e-07,5.0,0.02,0.06870554015040398,0.0010601822141325101,0.00015623675972165074
100600,0.037972633726894855,,1.123748849899154e-06,5.61874424949577e-07,5.0,0.02,0.10977288149297237,0.0010110022271874186,0.00021591233962681144
100800,0.0557042146101594,,1.1112361554139003e-06,5.556180777069502e-07,5.0,0.02,0.13732082769274712,0.0034496344874241913,0.00015318478563131066
101000,0.027952814009040594,,1.0988416057545454e-06,5.494208028772727e-07,5.0,0.02,0.12019795551896095,0.0007312312627618667,0.00021987595482642064
