step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
64400,0.04526587203145027,,9.792460025057242e-06,,5.0,0.02,0.5,,,,
64600,0.049336619675159454,,9.616279382061772e-06,,5.0,0.02,0.5,,,,
64800,0.03190500661730766,,9.443232565011187e-06,,5.0,0.02,0.5,,,,
65000,0.03591429069638252,0.0343045299872756,9.273332219697342e-06,,5.0,0.02,0.5,,,,
65200,0.03606841713190079,,9.106590761976455e-06,,5.0,0.02,0.5,,,,
65400,0.04369519278407097,,8.943020376861859e-06,,5.0,0.02,0.5,,,,
65600,0.025664567947387695,,8.782633017633462e-06,,5.0,0.02,0.5,,,,
65800,0.039317142218351364,,8.625440404964289e-06,,5.0,0.02,0.5,,,,
66000,0.044806912541389465,0.03431906308978796,8.471454026063972e-06,,5.0,0.02,0.5,,,,
66200,0.04037172719836235,,8.32068513383924e-06,,5.0,0.02,0.5,,,,
66400,0.03478053957223892,,8.173144746071682e-06,,5.0,0.02,0.5,,,,
66600,0.021629275754094124,,8.028843644612482e-06,,5.0,0.02,0.5,,,,
66800,0.0499560683965683,,7.887792374594613e-06,,5.0,0.02,0.5,,,,
67000,0.028434351086616516,0.03082030937075615,7.750001243662164e-06,,5.0,0.02,0.5,,,,
67200,0.0332256481051445,,7.615480321217117e-06,,5.0,0.02,0.5,,,,
67400,0.031513314694166183,,7.48423943768347e-06,,5.0,0.02,0.5,,,,
67600,0.029192186892032623,,7.356288183788897e-06,,5.0,0.02,0.5,,,,
67800,0.0255208071321249,,7.23163590986386e-06,,5.0,0.02,0.5,,,,
68000,0.03846039995551109,0.03738596830517053,7.110291725158314e-06,,5.0,0.02,0.5,,,,
68200,0.03699170798063278,,6.992264497176039e-06,,5.0,0.02,0.5,,,,
68400,0.029676850885152817,,6.877562851026584e-06,,5.0,0.02,0.5,,,,
68600,0.03769730031490326,,6.7661951687950556e-06,,5.0,0.02,0.5,,,,
68800,0.03766470029950142,,6.658169588929469e-06,,5.0,0.02,0.5,,,,
69000,0.05467047542333603,0.03423557691276073,6.553494005646102e-06,,5.0,0.02,0.5,,,,
69200,0.044266313314437866,,6.452176068352568e-06,,5.0,0.02,0.5,,,,
69400,0.031638771295547485,,6.354223181088793e-06,,5.0,0.02,0.5,,,,
69600,0.032223980873823166,,6.2596425019860294e-06,,5.0,0.02,0.5,,,,
69800,0.019514013081789017,,6.16844094274365e-06,,5.0,0.02,0.5,,,,
70000,0.040246933698654175,0.03555601201951504,6.08062516812416e-06,,5.0,0.02,0.5,,,,
70200,0.03304988518357277,,5.996201595466089e-06,,5.0,0.02,0.5,,,,
70400,0.03242133557796478,,5.915176394215058e-06,,5.0,0.02,0.5,,,,
70600,0.027007704600691795,,5.837555485472925e-06,,5.0,0.02,0.5,,,,
70800,0.02307230979204178,,5.763344541565091e-06,,5.0,0.02,0.5,,,,
71000,0.031738508492708206,0.03371606860309839,5.69254898562598e-06,,5.0,0.02,0.5,,,,
71200,0.03270658478140831,,5.625173991202722e-06,,5.0,0.02,0.5,,,,
71400,0.03391265124082565,,5.5612244818771056e-06,,5.0,0.02,0.5,,,,
71600,0.02579321339726448,,5.5007051309057504e-06,,5.0,0.02,0.5,,,,
71800,0.059818632900714874,,5.443620360878618e-06,,5.0,0.02,0.5,,,,
72000,0.04547274857759476,0.03887223843485117,5.389974343395813e-06,,5.0,0.02,0.5,,,,
72200,0.037532202899456024,,5.339770998762726e-06,,5.0,0.02,0.5,,,,
72400,0.02493329718708992,,5.293013995703582e-06,,5.0,0.02,0.5,,,,
72600,0.022956693544983864,,5.249706751093274e-06,,5.0,0.02,0.5,,,,
72800,0.027673941105604172,,5.209852429707752e-06,,5.0,0.02,0.5,,,,
73000,0.02453046292066574,0.03722084779292345,5.173453943992672e-06,,5.0,0.02,0.5,,,,
73200,0.02598787471652031,,5.140513953850613e-06,,5.0,0.02,0.5,,,,
73400,0.03865329921245575,,5.111034866446672e-06,,5.0,0.02,0.5,,,,
73600,0.06696607172489166,,5.08501883603258e-06,,5.0,0.02,0.5,,,,
73800,0.029977377504110336,,5.062467763789242e-06,,5.0,0.02,0.5,,,,
74000,0.028341880068182945,0.037976949289441106,5.043383297687832e-06,,5.0,0.02,0.5,,,,
74200,0.03902500867843628,,5.027766832369351e-06,,5.0,0.02,0.5,,,,
74400,0.04224957153201103,,5.01561950904271e-06,,5.0,0.02,0.5,,,,
74600,0.050810232758522034,,5.006942215401336e-06,,5.0,0.02,0.5,,,,
74800,0.06700713187456131,,5.001735585558306e-06,,5.0,0.02,0.5,,,,
75000,0.024505069479346275,0.049870358966290954,5e-06,,5.0,0.02,0.5,,,,
