step,loss,ppl
200,3.860823154449463,47.50443876930484
400,3.397275924682617,29.882586656764463
600,2.8657491207122803,17.562204489157867
800,2.6887264251708984,14.712925971065957
1000,2.379138469696045,10.79559812141704
1200,2.4679977893829346,11.798799504425022
1400,2.4360671043395996,11.428007085031618
1600,2.203507423400879,9.05672362087808
1800,2.21244215965271,9.138005633685014
2000,2.090005397796631,8.084958805150677
2200,2.119547128677368,8.3273654086323
2400,2.139461040496826,8.494858010429702
2600,2.4412639141082764,11.487550848686624
2800,1.9616293907165527,7.110904071942732
3000,1.8349032402038574,6.264527961660578
3200,1.9292218685150146,6.884151381965279
3400,1.887340784072876,6.601789733886095
3600,1.9839096069335938,7.2711146883192175
3800,1.6529933214187622,5.222589341915939
4000,1.7907849550247192,5.994155762888534
4200,1.9444692134857178,6.989920714557251
4400,1.8502302169799805,6.361283829593245
4600,1.8514002561569214,6.368731136860534
4800,1.7735317945480347,5.891624667678781
5000,1.6863702535629272,5.399845022184515
5200,1.867498517036438,6.4720863194533935
5400,1.699865698814392,5.473212283466596
5600,1.5050712823867798,4.5044747085531505
5800,1.623514175415039,5.070879000295156
6000,1.7766952514648438,5.910292079694043
6200,1.6260504722595215,5.083756578479571
6400,1.550595998764038,4.71427904995396
6600,1.2753098011016846,3.579810267494781
6800,1.4255194664001465,4.160018271288339
7000,1.4644330739974976,4.325090538826706
7200,1.283056616783142,3.6076500935827998
7400,1.1981064081192017,3.3138359249883313
7600,1.1494373083114624,3.1564163206714997
7800,1.2530295848846436,3.500933281771044
8000,1.069113850593567,2.912797182492101
8200,1.4372615814208984,4.209153596083514
8400,0.9316607117652893,2.538721763805901
8600,0.9855339527130127,2.6792420911390726
8800,0.968427836894989,2.633800438793767
9000,0.9511203169822693,2.5886080970397427
9200,0.8913840055465698,2.4385022175207234
9400,0.7309595346450806,2.0770726749844783
9600,0.7892060279846191,2.2016476854721874
9800,0.767147958278656,2.153615285898692
10000,0.9648579955101013,2.6244149513058552
