step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
3000,0.20406873524188995,0.295695935189724,9.990240615564099e-05,4.995120307782049e-05,5.0,0.02,0.5,0.06110250577330589,0.0015130151296034455,0.023996593430638313,0.04241282492876053
3200,0.2903480529785156,,9.987465834326395e-05,4.9937329171631975e-05,5.0,0.02,0.5,0.10175523906946182,3.0808589599473635e-06,0.05717296525835991,0.11223174631595612
3400,0.26622509956359863,,9.98434485193985e-05,4.992172425969925e-05,5.0,0.02,0.5,0.12893962860107422,0.0008375020115636289,0.04737139865756035,0.10823861509561539
3600,0.2462330460548401,,9.980877896477386e-05,4.990438948238693e-05,5.0,0.02,0.5,0.1299121379852295,0.0008947359165176749,0.05892615392804146,0.08815491944551468
3800,0.29205840826034546,,9.977065221294701e-05,4.9885326106473505e-05,5.0,0.02,0.5,0.08320237696170807,0.0002821601810865104,0.01106262393295765,0.08412741869688034
4000,0.1400761753320694,0.24879759103059768,9.972907105011755e-05,4.9864535525058776e-05,5.0,0.02,0.5,0.10140170156955719,1.9647632143460214e-06,0.009778776206076145,0.04555124416947365
4200,0.1918431967496872,,9.968403851492401e-05,4.984201925746201e-05,5.0,0.02,0.5,0.12104787677526474,0.00044301306479610503,0.01493308786302805,0.035659339278936386
4400,0.16662263870239258,,9.963555789822187e-05,4.981777894911094e-05,5.0,0.02,0.5,0.06924173980951309,0.0009460706496611238,0.013746683485805988,0.04322703555226326
4600,0.2506445348262787,,9.958363274284309e-05,4.9791816371421546e-05,5.0,0.02,0.5,0.06296787410974503,0.0013713784283027053,0.0028172305319458246,0.11597100645303726
4800,0.16486194729804993,,9.952826684333709e-05,4.976413342166854e-05,5.0,0.02,0.5,0.04404843598604202,0.003130577737465501,0.004041527397930622,0.036887895315885544
5000,0.19083844125270844,0.1862689010798931,9.94694642456936e-05,4.97347321228468e-05,5.0,0.02,0.5,0.155206099152565,0.0030477133113890886,0.007110185455530882,0.02744823321700096
5200,0.1437830626964569,,9.940722924704692e-05,4.970361462352346e-05,5.0,0.02,0.5,0.06994132697582245,0.0009035239345394075,0.03387489542365074,0.060725439339876175
5400,0.231076180934906,,9.934156639536187e-05,4.9670783197680934e-05,5.0,0.02,0.5,0.12004854530096054,0.0004019440966658294,0.01887461356818676,0.1420436054468155
5600,0.22454342246055603,,9.927248048910148e-05,4.963624024455074e-05,5.0,0.02,0.5,0.07217861711978912,0.0007740294095128775,0.01283719390630722,0.06993691623210907
5800,0.13380733132362366,,9.919997657687633e-05,4.9599988288438164e-05,5.0,0.02,0.5,0.08727818727493286,0.00016184455307666212,0.014796455390751362,0.061547014862298965
6000,0.17110824584960938,0.1519365578889847,9.912405995707561e-05,4.9562029978537804e-05,5.0,0.02,0.5,0.06939937174320221,0.0009363985154777765,0.008436434902250767,0.040420979261398315
6200,0.21576352417469025,,9.904473617747991e-05,4.9522368088739953e-05,5.0,0.02,0.5,0.197810560464859,0.009566905908286572,0.028464380651712418,0.10929252952337265
6400,0.20138363540172577,,9.896201103485577e-05,4.948100551742789e-05,5.0,0.02,0.5,0.09534839540719986,2.1637439203914255e-05,0.015321607701480389,0.16796159744262695
6600,0.2143445461988449,,9.88758905745322e-05,4.94379452872661e-05,5.0,0.02,0.5,0.07463658601045609,0.000643302861135453,0.01941034011542797,0.09132204204797745
6800,0.21631905436515808,,9.878638108995874e-05,4.939319054497937e-05,5.0,0.02,0.5,0.10022718459367752,5.1612161655612e-08,0.016892749816179276,0.032670989632606506
7000,0.20547905564308167,0.19882423728704451,9.869348912224569e-05,4.9346744561122844e-05,5.0,0.02,0.5,0.0368247926235199,0.003991106990724802,0.011149485595524311,0.041796498000621796
7200,0.220769464969635,,9.859722145968595e-05,4.9298610729842974e-05,5.0,0.02,0.5,0.050939977169036865,0.0024068860802799463,0.04923343285918236,0.0339176319539547
7400,0.2249928116798401,,9.849758513725912e-05,4.924879256862956e-05,5.0,0.02,0.5,0.055835336446762085,0.0019505176460370421,0.09654540568590164,0.04532473161816597
7600,0.1568097323179245,,9.839458743611731e-05,4.9197293718058654e-05,5.0,0.02,0.5,0.03688637539744377,0.003983330447226763,0.053292855620384216,0.019688282161951065
7800,0.1459473818540573,,9.828823588305303e-05,4.9144117941526516e-05,5.0,0.02,0.5,0.08408375829458237,0.0002533267834223807,0.08891545981168747,0.0435512401163578
8000,0.13978545367717743,0.2565340124070644,9.817853824994923e-05,4.9089269124974615e-05,5.0,0.02,0.5,0.058187998831272125,0.0017482435796409845,0.11851401627063751,0.028449473902583122
8200,0.17341002821922302,,9.806550255321126e-05,4.903275127660563e-05,5.0,0.02,0.5,0.06993485242128372,0.0009039131691679358,0.08226186782121658,0.03414691984653473
8400,0.13737629354000092,,9.794913705318118e-05,4.897456852659059e-05,5.0,0.02,0.5,0.04155154153704643,0.003416222520172596,0.07576111704111099,0.024461088702082634
8600,0.18420472741127014,,9.782945025353395e-05,4.8914725126766974e-05,5.0,0.02,0.5,0.062374480068683624,0.001415679813362658,0.13279667496681213,0.029213570058345795
8800,0.28270021080970764,,9.770645090065616e-05,4.885322545032808e-05,5.0,0.02,0.5,0.0599784255027771,0.0016017265152186155,0.1316930651664734,0.026971636340022087
9000,0.1950455605983734,0.20548186153173448,9.758014798300676e-05,4.879007399150338e-05,5.0,0.02,0.5,0.10073553025722504,5.410025778473937e-07,0.17659823596477509,0.0484078973531723
9200,0.1919749528169632,,9.74505507304603e-05,4.872527536523015e-05,5.0,0.02,0.5,0.04994996264576912,0.0025050065014511347,0.07255334407091141,0.026371419429779053
9400,0.17662791907787323,,9.731766861363235e-05,4.865883430681617e-05,5.0,0.02,0.5,0.09530951082706451,2.2000702301738784e-05,0.15648788213729858,0.05503346025943756
9600,0.1318201720714569,,9.718151134318743e-05,4.8590755671593714e-05,5.0,0.02,0.5,0.09176275134086609,6.785229197703302e-05,0.21965788304805756,0.02894202433526516
9800,0.14137589931488037,,9.704208886912943e-05,4.8521044434564716e-05,5.0,0.02,0.5,0.06737023591995239,0.0010647015878930688,0.1484833061695099,0.031008107587695122
10000,0.1382255107164383,0.25068295150995257,9.689941138007448e-05,4.844970569003724e-05,5.0,0.02,0.5,0.11821693927049637,0.00033185683423653245,0.23103563487529755,0.054167043417692184
10200,0.2611340582370758,,9.675348930250632e-05,4.837674465125316e-05,5.0,0.02,0.5,0.0959121361374855,1.671064273978118e-05,0.1693454086780548,0.04476533457636833
10400,0.21234411001205444,,9.660433330001446e-05,4.830216665000723e-05,5.0,0.02,0.5,0.11693652719259262,0.00028684589779004455,0.2007438689470291,0.04759250208735466
10600,0.10878892242908478,,9.645195427251484e-05,4.822597713625742e-05,5.0,0.02,0.5,0.08393612504005432,0.00025804812321439385,0.12753243744373322,0.027445385232567787
10800,0.13774767518043518,,9.629636335545335e-05,4.8148181677726676e-05,5.0,0.02,0.5,0.09919232130050659,6.523472961816879e-07,0.20489324629306793,0.031127827242016792
11000,0.16191664338111877,0.1768478900194168,9.613757191899203e-05,4.8068785959496014e-05,5.0,0.02,0.5,0.08610770851373672,0.00019299580890219659,0.17173244059085846,0.04003863409161568
11200,0.14790113270282745,,9.59755915671782e-05,4.79877957835891e-05,5.0,0.02,0.5,0.0767616555094719,0.0005400207010097802,0.11693092435598373,0.031054336577653885
11400,0.12130527198314667,,9.581043413709646e-05,4.790521706854823e-05,5.0,0.02,0.5,0.07575005292892456,0.000588060007430613,0.14702072739601135,0.02482464164495468
11600,0.24151691794395447,,9.564211169800367e-05,4.782105584900184e-05,5.0,0.02,0.5,0.1189565658569336,0.0003593513392843306,0.2197767198085785,0.047504328191280365
11800,0.10873346030712128,,9.547063655044699e-05,4.7735318275223494e-05,5.0,0.02,0.5,0.08780393749475479,0.00014874397311359644,0.1771959364414215,0.040841951966285706
12000,0.17405728995800018,0.2594995528459549,9.529602122536491e-05,4.7648010612682454e-05,5.0,0.02,0.5,0.07849796116352081,0.0004623377462849021,0.1915765404701233,0.0268530435860157
12200,0.1943351775407791,,9.51182784831716e-05,4.75591392415858e-05,5.0,0.02,0.5,0.07655269652605057,0.0005497761303558946,0.1580076962709427,0.03118552453815937
12400,0.17528469860553741,,9.49374213128244e-05,4.74687106564122e-05,5.0,0.02,0.5,0.12276014685630798,0.0005180242005735636,0.19913996756076813,0.05314027518033981
12600,0.1328156590461731,,9.475346293087458e-05,4.737673146543729e-05,5.0,0.02,0.5,0.08830248564481735,0.00013683187717106193,0.19689780473709106,0.03479299321770668
12800,0.18941417336463928,,9.456641678050154e-05,4.728320839025077e-05,5.0,0.02,0.5,0.10448387265205383,2.0105100702494383e-05,0.18368299305438995,0.03468115255236626
13000,0.13297073543071747,0.29091971889138224,9.437629653053043e-05,4.7188148265265214e-05,5.0,0.02,0.5,0.13788285851478577,0.0014351108111441135,0.19029030203819275,0.045708417892456055
13200,0.11465800553560257,,9.41831160744333e-05,4.709155803721665e-05,5.0,0.02,0.5,0.07945287227630615,0.0004221845301799476,0.19340649247169495,0.02537708356976509
13400,0.14517313241958618,,9.398688952931367e-05,4.6993444764656835e-05,5.0,0.02,0.5,0.06618404388427734,0.0011435189517214894,0.1347752809524536,0.03207307308912277
13600,0.1975494921207428,,9.378763123487505e-05,4.689381561743753e-05,5.0,0.02,0.5,0.10068270564079285,4.660849697302183e-07,0.19908815622329712,0.039910752326250076
13800,0.14714904129505157,,9.358535575237295e-05,4.679267787618647e-05,5.0,0.02,0.5,0.10557761788368225,3.110980469500646e-05,0.153969869017601,0.05587903782725334
14000,0.20014455914497375,0.21970671862363816,9.338007786355078e-05,4.669003893177539e-05,5.0,0.02,0.5,0.0933297649025917,4.449205516721122e-05,0.20364560186862946,0.034803878515958786
14200,0.10467734932899475,,9.317181256955967e-05,4.6585906284779836e-05,5.0,0.02,0.5,0.08857888728380203,0.0001304418547078967,0.11858858168125153,0.03604599088430405
14400,0.1392090767621994,,9.296057508986221e-05,4.6480287544931105e-05,5.0,0.02,0.5,0.08145701885223389,0.0003438421990722418,0.1489511877298355,0.04600290209054947
14600,0.260423481464386,,9.274638086112025e-05,4.6373190430560126e-05,5.0,0.02,0.5,0.08018806576728821,0.00039251279667951167,0.16508464515209198,0.026697948575019836
14800,0.11066427826881409,,9.252924553606687e-05,4.6264622768033435e-05,5.0,0.02,0.5,0.10693535953760147,4.809919118997641e-05,0.12018273025751114,0.06504674255847931
15000,0.12158803641796112,0.19541795626282693,9.230918498236244e-05,4.615459249118122e-05,5.0,0.02,0.5,0.11912692338228226,0.0003658391360659152,0.1342577487230301,0.0734703540802002
15200,0.14596228301525116,,9.208621528143513e-05,4.604310764071757e-05,5.0,0.02,0.5,0.06704767048358917,0.001085856114514172,0.15380063652992249,0.028031788766384125
15400,0.15218378603458405,,9.186035272730572e-05,4.593017636365286e-05,5.0,0.02,0.5,0.08885712176561356,0.00012416376557666808,0.18460334837436676,0.03956441953778267
15600,0.1287500113248825,,9.163161382539679e-05,4.5815806912698396e-05,5.0,0.02,0.5,0.10095695406198502,9.157582212537818e-07,0.19158615171909332,0.039316318929195404
15800,0.14391160011291504,,9.140001529132665e-05,4.5700007645663324e-05,5.0,0.02,0.5,0.08768332749605179,0.00015170045662671328,0.17006120085716248,0.027936123311519623
16000,0.14190340042114258,0.267259381711483,9.116557404968779e-05,4.5582787024843894e-05,5.0,0.02,0.5,0.10075824707746506,5.749363936047303e-07,0.133831188082695,0.06698902696371078
16200,0.19386108219623566,,9.092830723281e-05,4.5464153616405e-05,5.0,0.02,0.5,0.08070125430822372,0.00037244163104332983,0.1776193380355835,0.03503573685884476
16400,0.3979211747646332,,9.068823217950851e-05,4.5344116089754256e-05,5.0,0.02,0.5,0.05588262528181076,0.0019463428761810064,0.11138292402029037,0.028110334649682045
16600,0.36761903762817383,,9.044536643381678e-05,4.522268321690839e-05,5.0,0.02,0.5,0.07564052194356918,0.0005933842621743679,0.1424361616373062,0.03781788796186447
16800,0.1181003600358963,,9.019972774370455e-05,4.509986387185228e-05,5.0,0.02,0.5,0.06984078884124756,0.0009095781133510172,0.1332252472639084,0.027818961068987846
17000,0.10995667427778244,0.23191907703876496,8.995133405978078e-05,4.497566702989039e-05,5.0,0.02,0.5,0.07544466853141785,0.0006029643700458109,0.17274460196495056,0.027566157281398773
17200,0.13107115030288696,,8.97002035339819e-05,4.485010176699095e-05,5.0,0.02,0.5,0.0738552063703537,0.0006835503154434264,0.17142753303050995,0.02755090594291687
17400,0.11354686319828033,,8.944635451824538e-05,4.472317725912269e-05,5.0,0.02,0.5,0.05649180710315704,0.001892962958663702,0.14494627714157104,0.020170539617538452
17600,0.1321929544210434,,8.918980556316849e-05,4.4594902781584244e-05,5.0,0.02,0.5,0.09362280368804932,4.066865221830085e-05,0.17440326511859894,0.03841180354356766
17800,0.20536521077156067,,8.893057541665275e-05,4.4465287708326376e-05,5.0,0.02,0.5,0.10495109111070633,2.4513288735761307e-05,0.19083170592784882,0.03632570058107376
18000,0.12851664423942566,0.20931784957647323,8.866868302253389e-05,4.4334341511266945e-05,5.0,0.02,0.5,0.09684183448553085,9.974019121727906e-06,0.1800636649131775,0.03763975203037262
18200,0.15392333269119263,,8.840414751919749e-05,4.4202073759598745e-05,5.0,0.02,0.5,0.12158099561929703,0.00046573931467719376,0.2218945026397705,0.04079751297831535
18400,0.18060742318630219,,8.813698823818035e-05,4.406849411909017e-05,5.0,0.02,0.5,0.07643543928861618,0.0005552885704673827,0.1717197149991989,0.026290781795978546
18600,0.25138598680496216,,8.786722470275784e-05,4.393361235137892e-05,5.0,0.02,0.5,0.1215880960226059,0.0004660458362195641,0.19378025829792023,0.048506807535886765
18800,0.1326746791601181,,8.759487662651716e-05,4.379743831325858e-05,5.0,0.02,0.5,0.11106938123703003,0.00012253117165528238,0.21039658784866333,0.031755153089761734
19000,0.12672333419322968,0.23317419067025186,8.731996391191675e-05,4.3659981955958376e-05,5.0,0.02,0.5,0.07801252603530884,0.0004834490828216076,0.15403801202774048,0.03644203767180443
19200,0.23632492125034332,,8.704250664883188e-05,4.352125332441594e-05,5.0,0.02,0.5,0.07272966206073761,0.0007436714367941022,0.14658626914024353,0.030216576531529427
19400,0.14570777118206024,,8.676252511308648e-05,4.338126255654324e-05,5.0,0.02,0.5,0.09519381821155548,2.309939736733213e-05,0.21461988985538483,0.030322328209877014
19600,0.15402063727378845,,8.648003976497152e-05,4.324001988248576e-05,5.0,0.02,0.5,0.05975302308797836,0.0016198193188756704,0.15096592903137207,0.020030710846185684
19800,0.18699441850185394,,8.619507124774975e-05,4.3097535623874875e-05,5.0,0.02,0.5,0.06836286187171936,0.0010009085526689887,0.1723148375749588,0.025044476613402367
20000,0.0839117094874382,0.32654170915484426,8.590764038614718e-05,4.295382019307359e-05,5.0,0.02,0.5,0.0732736885547638,0.0007142957765609026,0.12771353125572205,0.021215861663222313
20200,0.09195779263973236,,8.561776818483131e-05,4.280888409241566e-05,5.0,0.02,0.5,0.11655113101005554,0.00027393989148549736,0.18016907572746277,0.03620689734816551
20400,0.17922931909561157,,8.532547582687608e-05,4.266273791343804e-05,5.0,0.02,0.5,0.07980438321828842,0.00040786300087347627,0.17916083335876465,0.03043416514992714
20600,0.09477689862251282,,8.503078467221391e-05,4.251539233610696e-05,5.0,0.02,0.5,0.10227809101343155,5.189691819396103e-06,0.20203514397144318,0.03746778517961502
20800,0.11485874652862549,,8.473371625607479e-05,4.236685812803739e-05,5.0,0.02,0.5,0.08078297972679138,0.00036929393536411226,0.18046800792217255,0.027573252096772194
21000,0.1811639815568924,0.19182897210121155,8.443429228741255e-05,4.2217146143706273e-05,5.0,0.02,0.5,0.05621472746133804,0.0019171502208337188,0.1164751723408699,0.024466868489980698
21200,0.12239716202020645,,8.413253464731836e-05,4.206626732365918e-05,5.0,0.02,0.5,0.08571747690439224,0.00020399050845298916,0.19694770872592926,0.03260522708296776
21400,0.08135265111923218,,8.382846538742178e-05,4.191423269371089e-05,5.0,0.02,0.5,0.055411502718925476,0.001988134114071727,0.13021501898765564,0.020098164677619934
21600,0.15497906506061554,,8.352210672827931e-05,4.1761053364139654e-05,5.0,0.02,0.5,0.11295511573553085,0.0001678349799476564,0.19829784333705902,0.03683776780962944
21800,0.1469460278749466,,8.321348105775048e-05,4.160674052887524e-05,5.0,0.02,0.5,0.14060120284557343,0.0016484576044604182,0.15696793794631958,0.09960420429706573
22000,0.11773401498794556,0.25193085670471194,8.290261092936192e-05,4.145130546468096e-05,5.0,0.02,0.5,0.08065930753946304,0.0003740624524652958,0.15323710441589355,0.030452944338321686
22200,0.07781731337308884,,8.258951906065908e-05,4.129475953032954e-05,5.0,0.02,0.5,0.08557060360908508,0.00020820752251893282,0.17215168476104736,0.027636142447590828
22400,0.11574617028236389,,8.227422833154621e-05,4.1137114165773104e-05,5.0,0.02,0.5,0.09597118198871613,1.6231386325671338e-05,0.20568737387657166,0.03685130923986435
22600,0.11246757209300995,,8.195676178261434e-05,4.097838089130717e-05,5.0,0.02,0.5,0.10490113496780396,2.4021110220928676e-05,0.21913300454616547,0.03807332366704941
22800,0.12181037664413452,,8.163714261345742e-05,4.081857130672871e-05,5.0,0.02,0.5,0.10670998692512512,4.5023905840935186e-05,0.20570622384548187,0.04575859010219574
23000,0.1303306519985199,0.2873835951089859,8.131539418097713e-05,4.0657697090488564e-05,5.0,0.02,0.5,0.08815949410200119,0.00014019761874806136,0.18530699610710144,0.035912055522203445
23200,0.13355576992034912,,8.09915399976759e-05,4.049576999883795e-05,5.0,0.02,0.5,0.10641355067491531,4.113361137569882e-05,0.20329304039478302,0.04435057193040848
23400,0.09683617949485779,,8.066560372993874e-05,4.033280186496937e-05,5.0,0.02,0.5,0.09623353183269501,1.4186293810780626e-05,0.2162317931652069,0.028802767395973206
23600,0.102739617228508,,8.033760919630367e-05,4.0168804598151836e-05,5.0,0.02,0.5,0.08516949415206909,0.00021994394774083048,0.18478967249393463,0.029211530461907387
23800,0.10395342856645584,,8.00075803657213e-05,4.000379018286065e-05,5.0,0.02,0.5,0.09458606690168381,2.9310687750694342e-05,0.17153207957744598,0.02810240350663662
24000,0.14003707468509674,0.2863992042839527,7.967554135580307e-05,3.983777067790153e-05,5.0,0.02,0.5,0.07326313108205795,0.0007148602162487805,0.1577335149049759,0.029186107218265533
24200,0.08812951296567917,,7.934151643105888e-05,3.967075821552944e-05,5.0,0.02,0.5,0.09698478877544403,9.091507308767177e-06,0.18166108429431915,0.0360897034406662
24400,0.10915499180555344,,7.900553000112394e-05,3.950276500056197e-05,5.0,0.02,0.5,0.10781599581241608,6.108976958785206e-05,0.1825377643108368,0.02761860191822052
24600,0.12175252288579941,,7.866760661897487e-05,3.9333803309487436e-05,5.0,0.02,0.5,0.07871686667203903,0.00045297181350179017,0.19740355014801025,0.0247001014649868
24800,0.14860805869102478,,7.832777097913558e-05,3.916388548956779e-05,5.0,0.02,0.5,0.08857056498527527,0.000130632019136101,0.17837238311767578,0.03386378660798073
25000,0.1601051539182663,0.2304505340754986,7.798604791587249e-05,3.8993023957936245e-05,5.0,0.02,0.5,0.10600567609071732,3.606812606449239e-05,0.21819794178009033,0.0389864519238472
25200,0.13774864375591278,,7.764246240137991e-05,3.8821231200689954e-05,5.0,0.02,0.5,0.09391865879297256,3.6982728488510475e-05,0.2134178876876831,0.03274158388376236
25400,0.19996142387390137,,7.729703954395495e-05,3.864851977197747e-05,5.0,0.02,0.5,0.07527325302362442,0.0006114121060818434,0.18959639966487885,0.023978782817721367
25600,0.15590845048427582,,7.694980458616275e-05,3.8474902293081374e-05,5.0,0.02,0.5,0.08030102401971817,0.00038804972427897155,0.17619048058986664,0.028414105996489525
25800,0.10800383985042572,,7.660078290299191e-05,3.8300391451495956e-05,5.0,0.02,0.5,0.08437219262123108,0.0002442284021526575,0.1961541771888733,0.030600998550653458
26000,0.1322484314441681,0.3210219878703356,7.625e-05,3.8125e-05,5.0,0.02,0.5,0.07742110639810562,0.0005098065012134612,0.1679326891899109,0.028488827869296074
26200,0.1287856101989746,,7.58974815114498e-05,3.79487407557249e-05,5.0,0.02,0.5,0.06915928423404694,0.0009511498501524329,0.13590697944164276,0.024640679359436035
26400,0.15678900480270386,,7.554325319843592e-05,3.777162659921796e-05,5.0,0.02,0.5,0.11626748740673065,0.000264631089521572,0.20823931694030762,0.054246604442596436
26600,0.1340525597333908,,7.518734094700236e-05,3.759367047350118e-05,5.0,0.02,0.5,0.1075209453701973,5.656459688907489e-05,0.19192849099636078,0.028338786214590073
26800,0.10304765403270721,,7.482977076625075e-05,3.7414885383125374e-05,5.0,0.02,0.5,0.11692336946725845,0.00028640037635341287,0.1573190838098526,0.07546461373567581
27000,0.12104224413633347,0.16635099574923515,7.447056878643967e-05,3.7235284393219835e-05,5.0,0.02,0.5,0.07172173261642456,0.0007996605127118528,0.17719395458698273,0.023803438991308212
27200,0.12326618283987045,,7.41097612570752e-05,3.70548806285376e-05,5.0,0.02,0.5,0.1136813834309578,0.00018718020874075592,0.16176307201385498,0.06791248917579651
27400,0.10101298987865448,,7.374737454499255e-05,3.6873687272496276e-05,5.0,0.02,0.5,0.07296811044216156,0.0007307231426239014,0.16300266981124878,0.027533413842320442
27600,0.13707105815410614,,7.338343513242941e-05,3.6691717566214704e-05,5.0,0.02,0.5,0.08020973205566406,0.00039165475754998624,0.1499016284942627,0.029643582180142403
27800,0.1299033761024475,,7.301796961509052e-05,3.650898480754526e-05,5.0,0.02,0.5,0.05582897737622261,0.001951079349964857,0.10234498977661133,0.028103429824113846
28000,0.08802618086338043,0.18480393514037133,7.265100470020428e-05,3.632550235010214e-05,5.0,0.02,0.5,0.08567208796739578,0.0002052891068160534,0.18976469337940216,0.030183227732777596
28200,0.1337658017873764,,7.228256720457096e-05,3.614128360228548e-05,5.0,0.02,0.5,0.08111400157213211,0.0003566810046322644,0.18879954516887665,0.024511631578207016
28400,0.13015809655189514,,7.191268405260307e-05,3.595634202630153e-05,5.0,0.02,0.5,0.11341524869203568,0.00017996886163018644,0.20806047320365906,0.04385414347052574
28600,0.1786990612745285,,7.154138227435772e-05,3.577069113717886e-05,5.0,0.02,0.5,0.09145914763212204,7.294618262676522e-05,0.20947672426700592,0.031384311616420746
28800,0.1557030826807022,,7.116868900356138e-05,3.558434450178069e-05,5.0,0.02,0.5,0.07098285853862762,0.0008419945952482522,0.15858028829097748,0.029257722198963165
29000,0.10678504407405853,0.1701737493276596,7.079463147562706e-05,3.539731573781353e-05,5.0,0.02,0.5,0.05391612648963928,0.002123723505064845,0.1277865618467331,0.02052118629217148
29200,0.1467898190021515,,7.041923702566398e-05,3.520961851283199e-05,5.0,0.02,0.5,0.07622424513101578,0.0005652866093441844,0.16801945865154266,0.025740396231412888
29400,0.1070927083492279,,7.004253308647994e-05,3.502126654323997e-05,5.0,0.02,0.5,0.07699049264192581,0.0005294375005178154,0.1814960390329361,0.025842789560556412
29600,0.13852360844612122,,6.966454718657668e-05,3.483227359328834e-05,5.0,0.02,0.5,0.0751711055636406,0.0006164740771055222,0.1706705391407013,0.028643500059843063
29800,0.08261540532112122,,6.928530694813822e-05,3.464265347406911e-05,5.0,0.02,0.5,0.07984551787376404,0.00040620320942252874,0.14133088290691376,0.027193564921617508
30000,0.1397588700056076,0.1989009790122509,6.890484008501211e-05,3.4452420042506055e-05,5.0,0.02,0.5,0.0757029801607132,0.0005903452401980758,0.15522189438343048,0.030349338427186012
30200,0.09080702811479568,,6.852317440068444e-05,3.426158720034222e-05,5.0,0.02,0.5,0.09897454082965851,1.0515695976209827e-06,0.20926125347614288,0.032134633511304855
30400,0.09648267179727554,,6.814033778624778e-05,3.407016889312389e-05,5.0,0.02,0.5,0.11541597545146942,0.00023765224614180624,0.17785820364952087,0.05238272249698639
30600,0.10565195977687836,,6.775635821836317e-05,3.3878179109181584e-05,5.0,0.02,0.5,0.09607086330652237,1.5438126865774393e-05,0.15396928787231445,0.043198470026254654
30800,0.12172330915927887,,6.737126375721556e-05,3.368563187860778e-05,5.0,0.02,0.5,0.08299742639064789,0.00028908756212331355,0.18617109954357147,0.026551328599452972
31000,0.14361879229545593,0.166901320964098,6.698508254446331e-05,3.3492541272231656e-05,5.0,0.02,0.5,0.06741878390312195,0.0010615357896313071,0.16229897737503052,0.022313153371214867
31200,0.09079396724700928,,6.659784280118156e-05,3.329892140059078e-05,5.0,0.02,0.5,0.06695165485143661,0.0010921931825578213,0.15586237609386444,0.02507561258971691
31400,0.16562579572200775,,6.620957282580007e-05,3.310478641290004e-05,5.0,0.02,0.5,0.09256359189748764,5.530018825083971e-05,0.21167699992656708,0.027391839772462845
31600,0.12251074612140656,,6.582030099203513e-05,3.2910150496017566e-05,5.0,0.02,0.5,0.095703125,1.8463148080627434e-05,0.1976730078458786,0.03859352692961693
31800,0.12577703595161438,,6.543005574681613e-05,3.2715027873408064e-05,5.0,0.02,0.5,0.09227123856544495,5.9733774833148345e-05,0.2200619876384735,0.030272500589489937
32000,0.07115534693002701,0.19745920225977898,6.503886560820672e-05,3.251943280410336e-05,5.0,0.02,0.5,0.08420499414205551,0.00024948225473053753,0.16879317164421082,0.027357326820492744
32200,0.13621416687965393,,6.464675916332081e-05,3.2323379581660404e-05,5.0,0.02,0.5,0.08692708611488342,0.00017090111214201897,0.22283826768398285,0.025478649884462357
