step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
200,0.01558811403810978,,,6.666666666666667e-06,0.044444444444444446,0.00017777777777777779,0.5,0.10437529534101486,0.00914408452808857,0.19649052619934082,0.030293557792901993
400,0.013528795912861824,,,1.3333333333333333e-05,0.08888888888888889,0.00035555555555555557,0.5,0.20698806643486023,4.883302972302772e-05,0.28771594166755676,0.026844311505556107
600,0.0362108014523983,,,2e-05,0.13333333333333333,0.0005333333333333334,0.5,0.6282740235328674,0.1834186464548111,0.47228166460990906,0.023006193339824677
800,0.022258497774600983,,,2.6666666666666667e-05,0.17777777777777778,0.0007111111111111111,0.5,0.3836515545845032,0.033727891743183136,0.19804073870182037,0.03224319964647293
1000,0.01415826752781868,0.08304698839783668,,3.3333333333333335e-05,0.22222222222222224,0.0008888888888888889,0.5,0.19553279876708984,1.9955912648583762e-05,0.06584510952234268,0.028190607205033302
1200,0.02289470285177231,,,4e-05,0.26666666666666666,0.0010666666666666667,0.5,0.016869187355041504,0.033536896109580994,0.0032623859588056803,0.027896102517843246
1400,0.018736017867922783,,,4.666666666666667e-05,0.3111111111111111,0.0012444444444444445,0.5,0.01659947820007801,0.03363575413823128,0.0005350301507860422,0.01654179021716118
1600,0.027811199426651,,,4.999978305081433e-05,0.35555555555555557,0.0014222222222222223,0.5,0.01738927699625492,0.03334667533636093,0.0031065617222338915,0.031900372356176376
1800,0.016530221328139305,,,4.9998047481110086e-05,0.4,0.0016,0.5,0.09872941672801971,0.010255731642246246,0.27827635407447815,0.023965373635292053
2000,0.017458446323871613,0.1422098234295845,,4.9994576468532316e-05,0.4444444444444445,0.0017777777777777779,0.5,0.10962801426649094,0.00816709641367197,0.2875750660896301,0.026634763926267624
2200,0.017154525965452194,,,4.998937026673321e-05,0.48888888888888893,0.001955555555555556,0.5,0.09639094024896622,0.010734837502241135,0.27633219957351685,0.022731998935341835
2400,0.018176257610321045,,,4.998242925616786e-05,0.5333333333333333,0.0021333333333333334,0.5,0.10674219578504562,0.008697018958628178,0.2972157895565033,0.0258075762540102
2600,0.018074823543429375,,,4.9973753944066484e-05,0.5777777777777777,0.002311111111111111,0.5,0.11238129436969757,0.007677038200199604,0.3133080303668976,0.0258302241563797
2800,0.01931593380868435,,,4.996334496439737e-05,0.6222222222222222,0.002488888888888889,0.5,0.11322467774152756,0.007529957219958305,0.3105441629886627,0.02771543338894844
3000,0.01948322355747223,0.11897817254066467,,4.995120307782049e-05,0.6666666666666666,0.0026666666666666666,0.5,0.11325791478157043,0.007524190004914999,0.3116483986377716,0.027272069826722145
3200,0.019752569496631622,,,4.9937329171631975e-05,0.7111111111111111,0.0028444444444444446,0.5,0.12017791718244553,0.0063715651631355286,0.32740211486816406,0.0285808015614748
3400,0.0203598290681839,,,4.992172425969925e-05,0.7555555555555555,0.003022222222222222,0.5,0.13088516891002655,0.004776860121637583,0.34849798679351807,0.03139481693506241
3600,0.020372837781906128,,,4.990438948238693e-05,0.8,0.0032,0.5,0.12918636202812195,0.005014571826905012,0.3467565178871155,0.03050311841070652
3800,0.019079934805631638,,,4.9885326106473505e-05,0.8444444444444444,0.003377777777777778,0.5,0.12863804399967194,0.005092529114335775,0.3544808030128479,0.027164436876773834
4000,0.020406220108270645,0.07689816430211067,,4.9864535525058776e-05,0.888888888888889,0.0035555555555555557,0.5,0.12973223626613617,0.004937558900564909,0.3509349822998047,0.029539018869400024
4200,0.021590042859315872,,,4.984201925746201e-05,0.9333333333333333,0.0037333333333333337,0.5,0.12962093949317932,0.004953212570399046,0.34541845321655273,0.03135496377944946
4400,0.021196724846959114,,,4.981777894911094e-05,0.9777777777777779,0.003911111111111112,0.5,0.1350925862789154,0.004212972708046436,0.3602844178676605,0.031336523592472076
4600,0.02186935767531395,,,4.9791816371421546e-05,1.0222222222222224,0.004088888888888889,0.5,0.13433405756950378,0.004312016535550356,0.3564746379852295,0.032007865607738495
4800,0.022383257746696472,,,4.976413342166854e-05,1.0666666666666667,0.004266666666666667,0.5,0.12298045307397842,0.005932011175900698,0.3324272930622101,0.029274845495820045
5000,0.021400056779384613,0.05546073392033577,,4.97347321228468e-05,1.1111111111111112,0.0044444444444444444,0.5,0.12213823199272156,0.006062455475330353,0.2839578092098236,0.026803920045495033
5200,0.02157583087682724,,,4.970361462352346e-05,1.1555555555555554,0.004622222222222222,0.5,0.1308022439479828,0.00478832982480526,0.3554459810256958,0.028799397870898247
5400,0.022244811058044434,,,4.9670783197680934e-05,1.2,0.0048,0.5,0.1442960798740387,0.003102927003055811,0.3788268566131592,0.033405859023332596
5600,0.023433150723576546,,,4.963624024455074e-05,1.2444444444444445,0.004977777777777778,0.5,0.13100597262382507,0.004760176409035921,0.34841784834861755,0.03155005723237991
5800,0.02201012894511223,,,4.9599988288438164e-05,1.2888888888888888,0.005155555555555556,0.5,0.14811179041862488,0.002692386507987976,0.38957247138023376,0.03306296095252037
6000,0.023026524111628532,0.04517011120915413,,4.9562029978537804e-05,1.3333333333333333,0.005333333333333333,0.5,0.14792536199092865,0.002711768262088299,0.38282692432403564,0.03473817929625511
6200,0.022614410147070885,,,4.9522368088739953e-05,1.3777777777777778,0.005511111111111112,0.5,0.1413278579711914,0.0034424206241965294,0.36793413758277893,0.03168758749961853
6400,0.023611193522810936,,,4.948100551742789e-05,1.4222222222222223,0.005688888888888889,0.5,0.1571388840675354,0.0018370755715295672,0.40114647150039673,0.03743277117609978
6600,0.023238839581608772,,,4.94379452872661e-05,1.4666666666666668,0.005866666666666667,0.5,0.15338076651096344,0.0021733532194048166,0.38767683506011963,0.035553768277168274
6800,0.023432018235325813,,,4.939319054497937e-05,1.511111111111111,0.006044444444444444,0.5,0.14492911100387573,0.0030328030698001385,0.3813760578632355,0.03308781981468201
7000,0.02432042360305786,0.039682891219854355,,4.9346744561122844e-05,1.5555555555555556,0.006222222222222223,0.5,0.15138128399848938,0.002363779814913869,0.3890780806541443,0.0364450067281723
7200,0.02426648885011673,,,4.9298610729842974e-05,1.6,0.0064,0.5,0.1480778306722641,0.002695912029594183,0.38447317481040955,0.03498480096459389
7400,0.024129647761583328,,,4.924879256862956e-05,1.6444444444444444,0.006577777777777778,0.5,0.1488523930311203,0.002616077894344926,0.3875383138656616,0.03455702215433121
7600,0.023553606122732162,,,4.9197293718058654e-05,1.6888888888888889,0.006755555555555556,0.5,0.1533854454755783,0.0021729168947786093,0.39665520191192627,0.0344083309173584
7800,0.022537898272275925,,,4.9144117941526516e-05,1.7333333333333334,0.006933333333333334,0.5,0.1653968244791031,0.0011973800137639046,0.39503055810928345,0.035447124391794205
8000,0.025225646793842316,0.03748114630579948,,4.9089269124974615e-05,1.777777777777778,0.0071111111111111115,0.5,0.15874002873897552,0.001702385488897562,0.4014981687068939,0.03868817165493965
