step,loss,ppl
200,3.9099769592285156,49.89780227630314
400,3.6122026443481445,37.04756562103333
600,3.043339967727661,20.975182805774466
800,3.197969675064087,24.482771719341155
1000,2.952690362930298,19.157424884890087
1200,2.691591739654541,14.755143585434595
1400,2.865461826324463,17.55715969107622
1600,2.911973714828491,18.393065431003606
1800,2.9148926734924316,18.446832462394894
2000,2.599432945251465,13.456105522646617
2200,2.6876978874206543,14.697800950948634
2400,2.6232237815856934,13.78007601069213
2600,2.671140432357788,14.456446394697085
2800,2.655710220336914,14.235092522205088
3000,2.605695962905884,13.540645811411562
3200,2.7255988121032715,15.265552388008581
3400,2.482046127319336,11.96572277912929
3600,2.6800222396850586,14.585417667369187
3800,2.3520407676696777,10.506990186078239
4000,2.4127426147460938,11.16453922386191
4200,2.476264476776123,11.896740758649328
4400,2.5114359855651855,12.32261245525122
4600,2.5852692127227783,13.266860216811772
4800,2.3422179222106934,10.404286890346523
5000,2.320362091064453,10.179359493960888
5200,2.2729384899139404,9.707885466173009
5400,1.8816466331481934,6.564304970001556
5600,2.296915292739868,9.943462427287937
5800,2.2256510257720947,9.259509021092377
6000,2.082066535949707,8.0210275406715
6200,1.7909671068191528,5.995247708563771
6400,1.9422012567520142,6.9740858399972
6600,1.7711219787597656,5.877444030759917
6800,1.9102059602737427,6.754479809790453
7000,1.763344645500183,5.8319104841165945
7200,1.7073711156845093,5.514445566200453
7400,1.6707725524902344,5.316273311299806
7600,1.7497737407684326,5.753300791313551
7800,1.5881891250610352,4.894876887787758
8000,1.64389169216156,5.17527093391945
8200,1.5022118091583252,4.491612681790343
8400,1.3774746656417847,3.9648763357789885
8600,1.3205833435058594,3.7456057148586166
8800,1.1702888011932373,3.222923288227012
9000,1.1920874118804932,3.2939498661134134
9200,1.2630579471588135,3.536218539980837
9400,1.2272757291793823,3.4119218645591
9600,1.1366887092590332,3.1164318490990586
9800,1.1953465938568115,3.3047029617772155
10000,1.15255606174469,3.1662757715147776
10200,1.099700927734375,3.0032676955465885
10400,0.9811009764671326,2.6673913610015156
10600,0.9834011793136597,2.6735339641111304
10800,0.8697547316551208,2.3863254916381638
11000,0.9606387615203857,2.613365257554071
11200,0.8648395538330078,2.374625055922257
11400,0.8959562182426453,2.4496770958115968
11600,0.920537531375885,2.510639574834216
11800,0.7736667990684509,2.1677002199125477
12000,0.7800644636154175,2.1816128956200824
12200,0.8316440582275391,2.2970921908437725
12400,0.8408160209655762,2.318257952230988
12600,0.7764543890953064,2.173751309486851
12800,0.8011979460716248,2.2282086040516975
13000,0.6849706768989563,1.983713666048038
13200,0.7629735469818115,2.1446439479750246
13400,0.7428444027900696,2.101905686080755
13600,0.7115907073020935,2.0372293181139085
13800,0.6524803042411804,1.9202978500472458
14000,0.6524253487586975,1.9201923220520831
