step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
200,0.08367978781461716,,,6.666666666666667e-06,0.044444444444444446,0.00017777777777777779,0.5,0.47864270210266113,0.07764176279306412,0.5987631678581238,0.06195762753486633
400,0.13819456100463867,,,1.3333333333333333e-05,0.08888888888888889,0.00035555555555555557,0.5,0.42695313692092896,0.051507726311683655,0.6235154271125793,0.060806773602962494
600,0.07205591350793839,,,2e-05,0.13333333333333333,0.0005333333333333334,0.5,0.47597548365592957,0.07616245746612549,0.5982230305671692,0.07672533392906189
800,0.06691572070121765,,,2.6666666666666667e-05,0.17777777777777778,0.0007111111111111111,0.5,0.41262176632881165,0.04520801454782486,0.4809529483318329,0.07244518399238586
1000,0.07066307216882706,0.20512391179800032,,3.3333333333333335e-05,0.22222222222222224,0.0008888888888888889,0.5,0.44749221205711365,0.06125239282846451,0.4121056795120239,0.03883865103125572
1200,0.3039385974407196,,,4e-05,0.26666666666666666,0.0010666666666666667,0.5,0.4235903322696686,0.049992635846138,0.5194145441055298,0.08032204955816269
1400,0.09964615851640701,,,4.666666666666667e-05,0.3111111111111111,0.0012444444444444445,0.5,0.3707331418991089,0.029149804264307022,0.3925110101699829,0.07070930302143097
1600,0.18377889692783356,,,4.999978305081433e-05,0.35555555555555557,0.0014222222222222223,0.5,0.3672677278518677,0.02797849103808403,0.33697056770324707,0.04092538356781006
1800,0.16988039016723633,,,4.9998047481110086e-05,0.4,0.0016,0.5,0.37173399329185486,0.029492562636733055,0.37230023741722107,0.041106145828962326
2000,0.12759019434452057,0.33076009452342986,,4.9994576468532316e-05,0.4444444444444445,0.0017777777777777779,0.5,0.40595367550849915,0.04241691529750824,0.43758347630500793,0.0720846876502037
2200,0.08053100109100342,,,4.998937026673321e-05,0.48888888888888893,0.001955555555555556,0.5,0.2719266712665558,0.005173445679247379,0.2274218052625656,0.028269244357943535
2400,0.0469500832259655,,,4.998242925616786e-05,0.5333333333333333,0.0021333333333333334,0.5,0.2681480944156647,0.0046441624872386456,0.2039497196674347,0.020332062616944313
2600,0.12608428299427032,,,4.9973753944066484e-05,0.5777777777777777,0.002311111111111111,0.5,0.18755076825618744,0.00015498344146180898,0.14862439036369324,0.017031820490956306
2800,0.11871492862701416,,,4.996334496439737e-05,0.6222222222222222,0.002488888888888889,0.5,0.2047898918390274,2.2943035219213925e-05,0.13015061616897583,0.01656436361372471
3000,0.059076279401779175,0.2185204390436411,,4.995120307782049e-05,0.6666666666666666,0.0026666666666666666,0.5,0.2605617940425873,0.0036677306052297354,0.14316542446613312,0.015239261090755463
3200,0.06340519338846207,,,4.9937329171631975e-05,0.7111111111111111,0.0028444444444444446,0.5,0.18500526249408722,0.0002248422388220206,0.11952146142721176,0.016432033851742744
3400,0.04288732632994652,,,4.992172425969925e-05,0.7555555555555555,0.003022222222222222,0.5,0.29045793414115906,0.008182637393474579,0.20744967460632324,0.017432548105716705
3600,0.05887956544756889,,,4.990438948238693e-05,0.8,0.0032,0.5,0.2757978141307831,0.005745308008044958,0.22765161097049713,0.014706367626786232
3800,0.043364644050598145,,,4.9885326106473505e-05,0.8444444444444444,0.003377777777777778,0.5,0.22413991391658783,0.0005827352870255709,0.20345377922058105,0.019921790808439255
4000,0.06799763441085815,0.08447733633220196,,4.9864535525058776e-05,0.888888888888889,0.0035555555555555557,0.5,0.15719670057296753,0.0018321226816624403,0.18561828136444092,0.02179822325706482
4200,0.05852021276950836,,,4.984201925746201e-05,0.9333333333333333,0.0037333333333333337,0.5,0.2574620544910431,0.003301887307316065,0.275723934173584,0.026668736711144447
4400,0.08065522462129593,,,4.981777894911094e-05,0.9777777777777779,0.003911111111111112,0.5,0.24201856553554535,0.0017655595438554883,0.2812402844429016,0.04715244844555855
4600,0.06383956223726273,,,4.9791816371421546e-05,1.0222222222222224,0.004088888888888889,0.5,0.21247555315494537,0.0001556393544888124,0.19441765546798706,0.02504606544971466
4800,0.0590880811214447,,,4.976413342166854e-05,1.0666666666666667,0.004266666666666667,0.5,0.13381758332252502,0.004380112513899803,0.09196636825799942,0.017375769093632698
5000,0.07887692749500275,0.11632045619189739,,4.97347321228468e-05,1.1111111111111112,0.0044444444444444444,0.5,0.2044689804315567,1.9971759684267454e-05,0.16647708415985107,0.01969151943922043
5200,0.042313072830438614,,,4.970361462352346e-05,1.1555555555555554,0.004622222222222222,0.5,0.1997583508491516,5.839575223376414e-08,0.15232600271701813,0.01577550545334816
5400,0.05545079708099365,,,4.9670783197680934e-05,1.2,0.0048,0.5,0.25295254588127136,0.0028039717581123114,0.21137063205242157,0.012253091670572758
5600,0.054661624133586884,,,4.963624024455074e-05,1.2444444444444445,0.004977777777777778,0.5,0.25533565878868103,0.003062034724280238,0.2207455188035965,0.015369095839560032
5800,0.045076385140419006,,,4.9599988288438164e-05,1.2888888888888888,0.005155555555555556,0.5,0.2076999992132187,5.9289941418683156e-05,0.19797028601169586,0.015470803715288639
6000,0.04325960576534271,0.07620887681841851,,4.9562029978537804e-05,1.3333333333333333,0.005333333333333333,0.5,0.18311861157417297,0.00028498138999566436,0.16354554891586304,0.018540116026997566
6200,0.058785416185855865,,,4.9522368088739953e-05,1.3777777777777778,0.005511111111111112,0.5,0.12888666987419128,0.005057106260210276,0.12913185358047485,0.0214823167771101
6400,0.06686542928218842,,,4.948100551742789e-05,1.4222222222222223,0.005688888888888889,0.5,0.2902916669845581,0.008152584545314312,0.2814931571483612,0.015005352906882763
6600,0.08003484457731247,,,4.94379452872661e-05,1.4666666666666668,0.005866666666666667,0.5,0.20575480163097382,3.3117707062046975e-05,0.18978166580200195,0.01934864930808544
6800,0.06279148161411285,,,4.939319054497937e-05,1.511111111111111,0.006044444444444444,0.5,0.22576090693473816,0.00066362414509058,0.2013714611530304,0.016977714374661446
7000,0.050062473863363266,0.08281598202884197,,4.9346744561122844e-05,1.5555555555555556,0.006222222222222223,0.5,0.15446388721466064,0.002073537791147828,0.17323674261569977,0.021606091409921646
7200,0.25532540678977966,,,4.9298610729842974e-05,1.6,0.0064,0.5,0.12964965403079987,0.004949171561747789,0.12835849821567535,0.01920502260327339
7400,0.051669251173734665,,,4.924879256862956e-05,1.6444444444444444,0.006577777777777778,0.5,0.24957974255084991,0.0024581504985690117,0.23891513049602509,0.016529617831110954
7600,0.05051754042506218,,,4.9197293718058654e-05,1.6888888888888889,0.006755555555555556,0.5,0.1601957529783249,0.0015843783039599657,0.1852228194475174,0.02128763310611248
7800,0.06792475283145905,,,4.9144117941526516e-05,1.7333333333333334,0.006933333333333334,0.5,0.09800879657268524,0.01040220633149147,0.1486213207244873,0.01964661292731762
8000,0.11606843024492264,0.07861538156867028,,4.9089269124974615e-05,1.777777777777778,0.0071111111111111115,0.5,0.1310780644416809,0.004750233609229326,0.24665699899196625,0.028162628412246704
8200,0.10526831448078156,,,4.903275127660563e-05,1.8222222222222224,0.007288888888888889,0.5,0.15208084881305695,0.002296245424076915,0.2969632148742676,0.03069329261779785
8400,0.07903549075126648,,,4.897456852659059e-05,1.8666666666666667,0.0074666666666666675,0.5,0.16788390278816223,0.0010314439423382282,0.361324667930603,0.03612678498029709
8600,0.11122695356607437,,,4.8914725126766974e-05,1.9111111111111112,0.007644444444444445,0.5,0.15055647492408752,0.0024446623865514994,0.33020085096359253,0.03225506842136383
8800,0.10602599382400513,,,4.885322545032808e-05,1.9555555555555557,0.007822222222222223,0.5,0.13775575160980225,0.003874346846714616,0.29260650277137756,0.02723037078976631
9000,0.05419196933507919,0.07233120352029801,,4.879007399150338e-05,2.0,0.008,0.5,0.16847269237041473,0.0009939713636413217,0.3293515741825104,0.030577821657061577
9200,0.05726280435919762,,,4.872527536523015e-05,2.0444444444444447,0.008177777777777779,0.5,0.1751398891210556,0.0006180252530612051,0.3426291346549988,0.039570797234773636
9400,0.09116066992282867,,,4.865883430681617e-05,2.088888888888889,0.008355555555555557,0.5,0.12580224871635437,0.005505306646227837,0.280545175075531,0.027467766776680946
9600,0.07581198960542679,,,4.8590755671593714e-05,2.1333333333333333,0.008533333333333334,0.5,0.2500801980495453,0.002508025849238038,0.3865757882595062,0.03333063796162605
9800,0.06859271973371506,,,4.8521044434564716e-05,2.1777777777777776,0.00871111111111111,0.5,0.16099195182323456,0.0015216280007734895,0.26462507247924805,0.022604458034038544
10000,0.09898577630519867,0.09637540392577648,,4.844970569003724e-05,2.2222222222222223,0.008888888888888889,0.5,0.1796034723520279,0.00041601844714023173,0.328256219625473,0.029047798365354538
10200,0.05596109479665756,,,4.837674465125316e-05,2.2666666666666666,0.009066666666666666,0.5,0.18326431512832642,0.00028008324443362653,0.4107925593852997,0.04028449207544327
10400,0.07321208715438843,,,4.830216665000723e-05,2.311111111111111,0.009244444444444444,0.5,0.24607393145561218,0.00212280685082078,0.4097656309604645,0.04569656029343605
10600,0.06526941806077957,,,4.822597713625742e-05,2.3555555555555556,0.009422222222222222,0.5,0.16805364191532135,0.0010205699363723397,0.2865893840789795,0.024377206340432167
10800,0.044964633882045746,,,4.8148181677726676e-05,2.4,0.0096,0.5,0.17358353734016418,0.0006978296441957355,0.2769889235496521,0.022148936986923218
11000,0.07238597422838211,0.08715639598667621,,4.8068785959496014e-05,2.444444444444444,0.009777777777777778,0.5,0.20629358291625977,3.96091490983963e-05,0.41530853509902954,0.041123535484075546
11200,0.05077851191163063,,,4.79877957835891e-05,2.488888888888889,0.009955555555555556,0.5,0.14753533899784088,0.0027525408659130335,0.326532781124115,0.02989732287824154
11400,0.1382535845041275,,,4.790521706854823e-05,2.5333333333333337,0.010133333333333334,0.5,0.138628751039505,0.003766430541872978,0.2814616858959198,0.024338189512491226
11600,0.14195114374160767,,,4.782105584900184e-05,2.5777777777777775,0.010311111111111111,0.5,0.17852561175823212,0.0004611494659911841,0.3862150311470032,0.03769624978303909
11800,0.08888725936412811,,,4.7735318275223494e-05,2.6222222222222227,0.01048888888888889,0.5,0.19807906448841095,3.6900046325172298e-06,0.32598960399627686,0.026137305423617363
12000,0.06753920018672943,0.0931582871824503,,4.7648010612682454e-05,2.6666666666666665,0.010666666666666666,0.5,0.15396492183208466,0.002119228709489107,0.3492302894592285,0.02826322801411152
12200,0.06148827075958252,,,4.75591392415858e-05,2.7111111111111112,0.010844444444444446,0.5,0.19413910806179047,3.435009057284333e-05,0.34743532538414,0.02315141260623932
12400,0.07368532568216324,,,4.74687106564122e-05,2.7555555555555555,0.011022222222222223,0.5,0.14816048741340637,0.002687335480004549,0.3064779043197632,0.024348894134163857
12600,0.050935521721839905,,,4.737673146543729e-05,2.8000000000000003,0.011200000000000002,0.5,0.1557897925376892,0.0019545427057892084,0.3244889974594116,0.026541512459516525
12800,0.0809243768453598,,,4.728320839025077e-05,2.8444444444444446,0.011377777777777778,0.5,0.15337778627872467,0.0021736309863626957,0.3330727517604828,0.030382826924324036
13000,0.18607251346111298,0.08521935790777206,,4.7188148265265214e-05,2.8888888888888884,0.011555555555555555,0.5,0.15806898474693298,0.001758210244588554,0.281075656414032,0.025130219757556915
13200,0.0680471658706665,,,4.709155803721665e-05,2.9333333333333336,0.011733333333333333,0.5,0.1779138147830963,0.0004877996980212629,0.3259805738925934,0.02501235343515873
13400,0.09810993075370789,,,4.6993444764656835e-05,2.9777777777777774,0.01191111111111111,0.5,0.16018900275230408,0.0015849157935008407,0.3796384632587433,0.03684312477707863
13600,0.04595589265227318,,,4.689381561743753e-05,3.022222222222222,0.012088888888888889,0.5,0.17110562324523926,0.0008348851697519422,0.3514730632305145,0.029957415536046028
13800,0.09587089717388153,,,4.679267787618647e-05,3.0666666666666664,0.012266666666666665,0.5,0.19692914187908173,9.430187674297486e-06,0.4414869546890259,0.049996063113212585
14000,0.18550139665603638,0.12752408236265184,,4.669003893177539e-05,3.111111111111111,0.012444444444444445,0.5,0.18761232495307922,0.00015345457359217107,0.4338923990726471,0.04775654524564743
14200,0.0685260146856308,,,4.6585906284779836e-05,3.1555555555555554,0.012622222222222222,0.5,0.20473572611808777,2.2427073417929932e-05,0.4121014475822449,0.041180696338415146
14400,0.07205293327569962,,,4.6480287544931105e-05,3.2,0.0128,0.5,0.19554129242897034,1.9880098989233375e-05,0.40735745429992676,0.03856120631098747
14600,0.07018202543258667,,,4.6373190430560126e-05,3.2444444444444445,0.012977777777777777,0.5,0.15771111845970154,0.00178834970574826,0.3664688467979431,0.032125089317560196
14800,0.12481265515089035,,,4.6264622768033435e-05,3.2888888888888888,0.013155555555555556,0.5,0.14959460496902466,0.002540704095736146,0.3594991862773895,0.035249337553977966
15000,0.07814358174800873,0.11768524497747421,,4.615459249118122e-05,3.333333333333333,0.013333333333333332,0.5,0.1636900007724762,0.001318416208960116,0.3803575932979584,0.03712625801563263
15200,0.06365114450454712,,,4.604310764071757e-05,3.3777777777777778,0.013511111111111113,0.5,0.15415064990520477,0.002102163154631853,0.3728486895561218,0.035508427768945694
15400,0.06710372120141983,,,4.593017636365286e-05,3.422222222222222,0.01368888888888889,0.5,0.15632563829421997,0.001907450146973133,0.36203357577323914,0.03409528732299805
15600,0.06150365248322487,,,4.5815806912698396e-05,3.466666666666667,0.013866666666666668,0.5,0.18411390483379364,0.0002523681032471359,0.3803572952747345,0.037541087716817856
15800,0.07388687878847122,,,4.5700007645663324e-05,3.511111111111111,0.014044444444444444,0.5,0.19055674970149994,8.917503146221861e-05,0.38705044984817505,0.03939109668135643
16000,0.10222721844911575,0.11674921661615371,,4.5582787024843894e-05,3.555555555555556,0.014222222222222223,0.5,0.19400784373283386,3.59059740731027e-05,0.41020262241363525,0.04692721366882324
16200,0.08432428538799286,,,4.5464153616405e-05,3.5999999999999996,0.0144,0.5,0.1668516844511032,0.001098811044357717,0.3959657847881317,0.03805709630250931
16400,0.12753447890281677,,,4.5344116089754256e-05,3.644444444444445,0.014577777777777778,0.5,0.1742894947528839,0.0006610302370972931,0.40211060643196106,0.04702255502343178
16600,0.06833431869745255,,,4.522268321690839e-05,3.6888888888888887,0.014755555555555555,0.5,0.2019558548927307,3.825356543529779e-06,0.39812758564949036,0.0387839637696743
16800,0.10199684649705887,,,4.509986387185228e-05,3.7333333333333334,0.014933333333333335,0.5,0.1507846713066101,0.0024221488274633884,0.35907769203186035,0.03542865440249443
17000,0.09006340801715851,0.13426552563905716,,4.497566702989039e-05,3.7777777777777777,0.015111111111111112,0.5,0.16500939428806305,0.0012243427336215973,0.3982090950012207,0.03903747349977493
17200,0.06097404658794403,,,4.485010176699095e-05,3.8222222222222224,0.01528888888888889,0.5,0.17633797228336334,0.0005598916905000806,0.3895917534828186,0.03928116336464882
17400,0.06946913152933121,,,4.472317725912269e-05,3.8666666666666667,0.015466666666666667,0.5,0.20840077102184296,7.057290349621326e-05,0.3880320191383362,0.03248729929327965
