step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
19200,0.04749658331274986,,8.704250664883188e-05,,5.0,0.02,0.5,,,,
19400,0.044771067798137665,,8.676252511308648e-05,,5.0,0.02,0.5,,,,
19600,0.053336262702941895,,8.648003976497152e-05,,5.0,0.02,0.5,,,,
19800,0.09544161707162857,,8.619507124774975e-05,,5.0,0.02,0.5,,,,
20000,0.0375828742980957,0.03762455731630325,8.590764038614718e-05,,5.0,0.02,0.5,,,,
20200,0.07141996920108795,,8.561776818483131e-05,,5.0,0.02,0.5,,,,
20400,0.08652319014072418,,8.532547582687608e-05,,5.0,0.02,0.5,,,,
20600,0.060874879360198975,,8.503078467221391e-05,,5.0,0.02,0.5,,,,
20800,0.044843561947345734,,8.473371625607479e-05,,5.0,0.02,0.5,,,,
21000,0.06419611722230911,0.04548305664211512,8.443429228741255e-05,,5.0,0.02,0.5,,,,
21200,0.055138543248176575,,8.413253464731836e-05,,5.0,0.02,0.5,,,,
21400,0.046621304005384445,,8.382846538742178e-05,,5.0,0.02,0.5,,,,
21600,0.037175245583057404,,8.352210672827931e-05,,5.0,0.02,0.5,,,,
21800,0.0461714006960392,,8.321348105775048e-05,,5.0,0.02,0.5,,,,
22000,0.06858742237091064,0.045070001669228074,8.290261092936192e-05,,5.0,0.02,0.5,,,,
22200,0.07353070378303528,,8.258951906065908e-05,,5.0,0.02,0.5,,,,
22400,0.06106901913881302,,8.227422833154621e-05,,5.0,0.02,0.5,,,,
22600,0.04269961640238762,,8.195676178261434e-05,,5.0,0.02,0.5,,,,
22800,0.04766440764069557,,8.163714261345742e-05,,5.0,0.02,0.5,,,,
23000,0.04580042511224747,0.04735257588326931,8.131539418097713e-05,,5.0,0.02,0.5,,,,
23200,0.04896407946944237,,8.09915399976759e-05,,5.0,0.02,0.5,,,,
23400,0.04092317819595337,,8.066560372993874e-05,,5.0,0.02,0.5,,,,
23600,0.037117548286914825,,8.033760919630367e-05,,5.0,0.02,0.5,,,,
23800,0.03929377347230911,,8.00075803657213e-05,,5.0,0.02,0.5,,,,
24000,0.7181583642959595,0.03852177672088146,7.967554135580307e-05,,5.0,0.02,0.5,,,,
24200,0.05516829341650009,,7.934151643105888e-05,,5.0,0.02,0.5,,,,
24400,0.07408039271831512,,7.900553000112394e-05,,5.0,0.02,0.5,,,,
24600,0.0715336725115776,,7.866760661897487e-05,,5.0,0.02,0.5,,,,
24800,0.04104161262512207,,7.832777097913558e-05,,5.0,0.02,0.5,,,,
25000,0.046440258622169495,0.03984483424574137,7.798604791587249e-05,,5.0,0.02,0.5,,,,
25200,0.03777085244655609,,7.764246240137991e-05,,5.0,0.02,0.5,,,,
25400,0.11378650367259979,,7.729703954395495e-05,,5.0,0.02,0.5,,,,
25600,0.030433524399995804,,7.694980458616275e-05,,5.0,0.02,0.5,,,,
25800,0.05677682161331177,,7.660078290299191e-05,,5.0,0.02,0.5,,,,
26000,0.05543138086795807,0.040638575702905654,7.625e-05,,5.0,0.02,0.5,,,,
26200,0.05161750689148903,,7.58974815114498e-05,,5.0,0.02,0.5,,,,
26400,0.044278133660554886,,7.554325319843592e-05,,5.0,0.02,0.5,,,,
26600,0.06673187762498856,,7.518734094700236e-05,,5.0,0.02,0.5,,,,
26800,0.07815080881118774,,7.482977076625075e-05,,5.0,0.02,0.5,,,,
27000,0.04684450849890709,0.034454623237252235,7.447056878643967e-05,,5.0,0.02,0.5,,,,
27200,0.04602772742509842,,7.41097612570752e-05,,5.0,0.02,0.5,,,,
27400,0.054522428661584854,,7.374737454499255e-05,,5.0,0.02,0.5,,,,
27600,0.039977993816137314,,7.338343513242941e-05,,5.0,0.02,0.5,,,,
27800,0.04064157232642174,,7.301796961509052e-05,,5.0,0.02,0.5,,,,
28000,0.03862788528203964,0.03566505014896393,7.265100470020428e-05,,5.0,0.02,0.5,,,,
28200,0.0427105650305748,,7.228256720457096e-05,,5.0,0.02,0.5,,,,
28400,0.03594724088907242,,7.191268405260307e-05,,5.0,0.02,0.5,,,,
28600,0.05763700231909752,,7.154138227435772e-05,,5.0,0.02,0.5,,,,
28800,0.03512456268072128,,7.116868900356138e-05,,5.0,0.02,0.5,,,,
29000,0.040572501718997955,0.039842475391924384,7.079463147562706e-05,,5.0,0.02,0.5,,,,
29200,0.05527361482381821,,7.041923702566398e-05,,5.0,0.02,0.5,,,,
29400,0.0340384803712368,,7.004253308647994e-05,,5.0,0.02,0.5,,,,
29600,0.030823994427919388,,6.966454718657668e-05,,5.0,0.02,0.5,,,,
29800,0.04035466909408569,,6.928530694813822e-05,,5.0,0.02,0.5,,,,
30000,0.03706199675798416,0.03509770408272743,6.890484008501211e-05,,5.0,0.02,0.5,,,,
30200,0.05274015665054321,,6.852317440068444e-05,,5.0,0.02,0.5,,,,
30400,0.025302685797214508,,6.814033778624778e-05,,5.0,0.02,0.5,,,,
30600,0.07130870968103409,,6.775635821836317e-05,,5.0,0.02,0.5,,,,
30800,0.03883717581629753,,6.737126375721556e-05,,5.0,0.02,0.5,,,,
31000,0.04518347233533859,0.03213154226541519,6.698508254446331e-05,,5.0,0.02,0.5,,,,
31200,0.055834535509347916,,6.659784280118156e-05,,5.0,0.02,0.5,,,,
31400,0.024255279451608658,,6.620957282580007e-05,,5.0,0.02,0.5,,,,
31600,0.045988403260707855,,6.582030099203513e-05,,5.0,0.02,0.5,,,,
31800,0.027758922427892685,,6.543005574681613e-05,,5.0,0.02,0.5,,,,
32000,0.048600681126117706,0.0366007324308157,6.503886560820672e-05,,5.0,0.02,0.5,,,,
32200,0.03646838665008545,,6.464675916332081e-05,,5.0,0.02,0.5,,,,
32400,0.07069043815135956,,6.425376506623344e-05,,5.0,0.02,0.5,,,,
32600,0.03679287061095238,,6.385991203588694e-05,,5.0,0.02,0.5,,,,
32800,0.040247417986392975,,6.346522885399209e-05,,5.0,0.02,0.5,,,,
33000,0.06294011324644089,0.05843226630240679,6.306974436292494e-05,,5.0,0.02,0.5,,,,
33200,0.04757833108305931,,6.267348746361899e-05,,5.0,0.02,0.5,,,,
33400,0.034998610615730286,,6.227648711345329e-05,,5.0,0.02,0.5,,,,
33600,0.04017318785190582,,6.18787723241362e-05,,5.0,0.02,0.5,,,,
33800,0.03477077558636665,,6.148037215958542e-05,,5.0,0.02,0.5,,,,
34000,0.04543106630444527,0.03271778412163258,6.108131573380396e-05,,5.0,0.02,0.5,,,,
34200,0.0563800185918808,,6.068163220875266e-05,,5.0,0.02,0.5,,,,
34400,0.028675541281700134,,6.028135079221905e-05,,5.0,0.02,0.5,,,,
34600,0.04392792284488678,,5.988050073568294e-05,,5.0,0.02,0.5,,,,
34800,0.03099343366920948,,5.947911133217886e-05,,5.0,0.02,0.5,,,,
35000,0.04950392246246338,0.043467285484075545,5.9077211914155274e-05,,5.0,0.02,0.5,,,,
35200,0.049561284482479095,,5.8674831851331166e-05,,5.0,0.02,0.5,,,,
35400,0.05221734195947647,,5.827200054854978e-05,,5.0,0.02,0.5,,,,
35600,0.03946223109960556,,5.786874744362964e-05,,5.0,0.02,0.5,,,,
35800,0.03322549909353256,,5.746510200521355e-05,,5.0,0.02,0.5,,,,
36000,0.1029672771692276,0.03465537540614605,5.706109373061489e-05,,5.0,0.02,0.5,,,,
36200,0.03521669656038284,,5.665675214366217e-05,,5.0,0.02,0.5,,,,
36400,0.030946724116802216,,5.625210679254146e-05,,5.0,0.02,0.5,,,,
36600,0.03527612239122391,,5.584718724763707e-05,,5.0,0.02,0.5,,,,
36800,0.039592936635017395,,5.544202309937066e-05,,5.0,0.02,0.5,,,,
37000,0.03697947412729263,0.03797865677624941,5.5036643956038835e-05,,5.0,0.02,0.5,,,,
37200,0.045026034116744995,,5.4631079441649466e-05,,5.0,0.02,0.5,,,,
37400,0.03811486437916756,,5.4225359193756834e-05,,5.0,0.02,0.5,,,,
37600,0.03537914156913757,,5.38195128612958e-05,,5.0,0.02,0.5,,,,
37800,0.02587045356631279,,5.3413570102415144e-05,,5.0,0.02,0.5,,,,
38000,0.03523232415318489,0.030633101984858514,5.3007560582310236e-05,,5.0,0.02,0.5,,,,
38200,0.03033531829714775,,5.260151397105513e-05,,5.0,0.02,0.5,,,,
38400,0.04384149610996246,,5.219545994143448e-05,,5.0,0.02,0.5,,,,
38600,0.035599034279584885,,5.1789428166774986e-05,,5.0,0.02,0.5,,,,
38800,0.031503330916166306,,5.1383448318777026e-05,,5.0,0.02,0.5,,,,
39000,0.03441478684544563,0.03197312187403441,5.097755006534638e-05,,5.0,0.02,0.5,,,,
39200,0.022620314732193947,,5.057176306842604e-05,,5.0,0.02,0.5,,,,
39400,0.047794364392757416,,5.016611698182869e-05,,5.0,0.02,0.5,,,,
39600,0.0363348126411438,,4.976064144906972e-05,,5.0,0.02,0.5,,,,
39800,0.03797486796975136,,4.935536610120085e-05,,5.0,0.02,0.5,,,,
40000,0.04920591413974762,0.035669514909386635,4.8950320554644844e-05,,5.0,0.02,0.5,,,,
40200,0.05022502690553665,,4.854553440903126e-05,,5.0,0.02,0.5,,,,
40400,0.046558745205402374,,4.8141037245033255e-05,,5.0,0.02,0.5,,,,
40600,0.023062825202941895,,4.773685862220607e-05,,5.0,0.02,0.5,,,,
40800,0.029448438435792923,,4.733302807682679e-05,,5.0,0.02,0.5,,,,
41000,0.043997522443532944,0.03521438427269459,4.692957511973592e-05,,5.0,0.02,0.5,,,,
41200,0.031154334545135498,,4.6526529234180875e-05,,5.0,0.02,0.5,,,,
41400,0.029207773506641388,,4.612391987366138e-05,,5.0,0.02,0.5,,,,
41600,0.046724140644073486,,4.572177645977705e-05,,5.0,0.02,0.5,,,,
41800,0.07404975593090057,,4.532012838007748e-05,,5.0,0.02,0.5,,,,
42000,0.03585053235292435,0.040619383379817006,4.49190049859145e-05,,5.0,0.02,0.5,,,,
42200,0.048677708953619,,4.451843559029735e-05,,5.0,0.02,0.5,,,,
42400,0.037117838859558105,,4.411844946575063e-05,,5.0,0.02,0.5,,,,
42600,0.025097405537962914,,4.371907584217498e-05,,5.0,0.02,0.5,,,,
42800,0.029345892369747162,,4.332034390471123e-05,,5.0,0.02,0.5,,,,
43000,0.01770378276705742,0.0311860591173172,4.292228279160743e-05,,5.0,0.02,0.5,,,,
43200,0.0370304100215435,,4.252492159208966e-05,,5.0,0.02,0.5,,,,
43400,0.028225557878613472,,4.212828934423622e-05,,5.0,0.02,0.5,,,,
43600,0.0292898528277874,,4.173241503285559e-05,,5.0,0.02,0.5,,,,
43800,0.042516615241765976,,4.133732758736828e-05,,5.0,0.02,0.5,,,,
44000,0.02599194273352623,0.028290466964244844,4.094305587969284e-05,,5.0,0.02,0.5,,,,
44200,0.031290192157030106,,4.0549628722135844e-05,,5.0,0.02,0.5,,,,
44400,0.031177546828985214,,4.015707486528649e-05,,5.0,0.02,0.5,,,,
44600,0.03462982550263405,,3.9765422995915506e-05,,5.0,0.02,0.5,,,,
44800,0.030552491545677185,,3.9374701734878775e-05,,5.0,0.02,0.5,,,,
45000,0.029759567230939865,0.029214771278202534,3.898493963502596e-05,,5.0,0.02,0.5,,,,
45200,0.027717389166355133,,3.859616517911374e-05,,5.0,0.02,0.5,,,,
45400,0.0655931904911995,,3.820840677772446e-05,,5.0,0.02,0.5,,,,
45600,0.032166335731744766,,3.782169276719e-05,,5.0,0.02,0.5,,,,
45800,0.03847599774599075,,3.743605140752095e-05,,5.0,0.02,0.5,,,,
46000,0.03357463330030441,0.03143356889486313,3.705151088034152e-05,,5.0,0.02,0.5,,,,
46200,0.027903001755475998,,3.666809928683002e-05,,5.0,0.02,0.5,,,,
46400,0.044126447290182114,,3.62858446456654e-05,,5.0,0.02,0.5,,,,
46600,0.022271886467933655,,3.590477489097965e-05,,5.0,0.02,0.5,,,,
46800,0.035086825489997864,,3.552491787031647e-05,,5.0,0.02,0.5,,,,
47000,0.02165820635855198,0.0295710826292634,3.514630134259623e-05,,5.0,0.02,0.5,,,,
47200,0.042959604412317276,,3.476895297608751e-05,,5.0,0.02,0.5,,,,
47400,0.053551267832517624,,3.4392900346385024e-05,,5.0,0.02,0.5,,,,
47600,0.03798775002360344,,3.401817093439461e-05,,5.0,0.02,0.5,,,,
47800,0.033410511910915375,,3.3644792124324926e-05,,5.0,0.02,0.5,,,,
48000,0.07425235211849213,0.03050913643091917,3.327279120168629e-05,,5.0,0.02,0.5,,,,
48200,0.10918685793876648,,3.29021953512968e-05,,5.0,0.02,0.5,,,,
48400,0.034500084817409515,,3.253303165529564e-05,,5.0,0.02,0.5,,,,
48600,0.059826888144016266,,3.216532709116405e-05,,5.0,0.02,0.5,,,,
48800,0.03294936195015907,,3.1799108529753853e-05,,5.0,0.02,0.5,,,,
49000,0.025479301810264587,0.030313807539641857,3.143440273332386e-05,,5.0,0.02,0.5,,,,
49200,0.025915998965501785,,3.10712363535841e-05,,5.0,0.02,0.5,,,,
49400,0.02235788106918335,,3.0709635929748246e-05,,5.0,0.02,0.5,,,,
49600,0.021078260615468025,,3.0349627886594067e-05,,5.0,0.02,0.5,,,,
49800,0.036581456661224365,,2.9991238532532567e-05,,5.0,0.02,0.5,,,,
50000,0.03634469956159592,0.029441821947693826,2.963449405768533e-05,,5.0,0.02,0.5,,,,
50200,0.04009507596492767,,2.9279420531970553e-05,,5.0,0.02,0.5,,,,
50400,0.028187651187181473,,2.8926043903198135e-05,,5.0,0.02,0.5,,,,
50600,0.029158273711800575,,2.8574389995173208e-05,,5.0,0.02,0.5,,,,
50800,0.02929846942424774,,2.8224484505809286e-05,,5.0,0.02,0.5,,,,
51000,0.021147307008504868,0.027881736494600774,2.787635300525006e-05,,5.0,0.02,0.5,,,,
51200,0.03584438934922218,,2.7530020934001022e-05,,5.0,0.02,0.5,,,,
51400,0.02492477186024189,,2.718551360107024e-05,,5.0,0.02,0.5,,,,
51600,0.04671096056699753,,2.684285618211881e-05,,5.0,0.02,0.5,,,,
51800,0.0263608880341053,,2.650207371762116e-05,,5.0,0.02,0.5,,,,
52000,0.02871793508529663,0.027668698504567147,2.6163191111035163e-05,,5.0,0.02,0.5,,,,
52200,0.029900504276156425,,2.5826233126982196e-05,,5.0,0.02,0.5,,,,
52400,0.02590448409318924,,2.549122438943746e-05,,5.0,0.02,0.5,,,,
52600,0.02909177914261818,,2.5158189379930512e-05,,5.0,0.02,0.5,,,,
52800,0.018010351806879044,,2.4827152435756185e-05,,5.0,0.02,0.5,,,,
53000,0.03524501994252205,0.028065223433077335,2.4498137748196165e-05,,5.0,0.02,0.5,,,,
53200,0.021785955876111984,,2.4171169360751093e-05,,5.0,0.02,0.5,,,,
53400,0.0388445146381855,,2.3846271167383515e-05,,5.0,0.02,0.5,,,,
53600,0.031957197934389114,,2.352346691077191e-05,,5.0,0.02,0.5,,,,
53800,0.03882189840078354,,2.3202780180575413e-05,,5.0,0.02,0.5,,,,
54000,0.029477346688508987,0.03615600485354662,2.288423441171016e-05,,5.0,0.02,0.5,,,,
54200,0.02611735090613365,,2.2567852882636625e-05,,5.0,0.02,0.5,,,,
54400,0.03074336051940918,,2.2253658713658494e-05,,5.0,0.02,0.5,,,,
54600,0.030550628900527954,,2.194167486523314e-05,,5.0,0.02,0.5,,,,
54800,0.030162230134010315,,2.1631924136293664e-05,,5.0,0.02,0.5,,,,
55000,0.06485233455896378,0.02644628696143627,2.1324429162582887e-05,,5.0,0.02,0.5,,,,
55200,0.03283514082431793,,2.101921241499916e-05,,5.0,0.02,0.5,,,,
55400,0.036687564104795456,,2.071629619795425e-05,,5.0,0.02,0.5,,,,
55600,0.047518290579319,,2.041570264774334e-05,,5.0,0.02,0.5,,,,
55800,0.018267922103405,,2.0117453730927532e-05,,5.0,0.02,0.5,,,,
56000,0.027305874973535538,0.028631968796253203,1.982157124272837e-05,,5.0,0.02,0.5,,,,
56200,0.023146584630012512,,1.9528076805435276e-05,,5.0,0.02,0.5,,,,
56400,0.03673151880502701,,1.9236991866825405e-05,,5.0,0.02,0.5,,,,
56600,0.10928908735513687,,1.8948337698596204e-05,,5.0,0.02,0.5,,,,
56800,0.032484229654073715,,1.866213539481113e-05,,5.0,0.02,0.5,,,,
57000,0.0416286326944828,0.028582889027893542,1.8378405870357945e-05,,5.0,0.02,0.5,,,,
57200,0.03016754239797592,,1.8097169859420454e-05,,5.0,0.02,0.5,,,,
57400,0.027386274188756943,,1.781844791396325e-05,,5.0,0.02,0.5,,,,
57600,0.02963050827383995,,1.7542260402229838e-05,,5.0,0.02,0.5,,,,
57800,0.027617495507001877,,1.7268627507254208e-05,,5.0,0.02,0.5,,,,
58000,0.023124435916543007,0.028657227382063867,1.6997569225385825e-05,,5.0,0.02,0.5,,,,
58200,0.023383038118481636,,1.6729105364828484e-05,,5.0,0.02,0.5,,,,
58400,0.02518252655863762,,1.6463255544192677e-05,,5.0,0.02,0.5,,,,
58600,0.04449152573943138,,1.6200039191061967e-05,,5.0,0.02,0.5,,,,
58800,0.030494220554828644,,1.5939475540573212e-05,,5.0,0.02,0.5,,,,
59000,0.03461518883705139,0.027425067499279976,1.5681583634011045e-05,,5.0,0.02,0.5,,,,
59200,0.027808399870991707,,1.542638231741621e-05,,5.0,0.02,0.5,,,,
59400,0.030021537095308304,,1.5173890240208488e-05,,5.0,0.02,0.5,,,,
59600,0.03226971626281738,,1.4924125853823804e-05,,5.0,0.02,0.5,,,,
59800,0.0312824472784996,,1.4677107410365775e-05,,5.0,0.02,0.5,,,,
60000,0.028535176068544388,0.035811012610793114,1.4432852961272066e-05,,5.0,0.02,0.5,,,,
60200,0.02292318269610405,,1.4191380355995027e-05,,5.0,0.02,0.5,,,,
60400,0.0201136264950037,,1.3952707240697472e-05,,5.0,0.02,0.5,,,,
60600,0.027798928320407867,,1.3716851056963062e-05,,5.0,0.02,0.5,,,,
60800,0.04920901358127594,,1.3483829040521755e-05,,5.0,0.02,0.5,,,,
61000,0.03393645957112312,0.027295847609639167,1.3253658219990254e-05,,5.0,0.02,0.5,,,,
61200,0.026864303275942802,,1.3026355415627564e-05,,5.0,0.02,0.5,,,,
61400,0.031544871628284454,,1.28019372381059e-05,,5.0,0.02,0.5,,,,
61600,0.032236047089099884,,1.2580420087296746e-05,,5.0,0.02,0.5,,,,
61800,0.03011191077530384,,1.2361820151072455e-05,,5.0,0.02,0.5,,,,
62000,0.023436829447746277,0.023838760145008565,1.2146153404123189e-05,,5.0,0.02,0.5,,,,
62200,0.029802938923239708,,1.1933435606789684e-05,,5.0,0.02,0.5,,,,
62400,0.03418285399675369,,1.172368230391136e-05,,5.0,0.02,0.5,,,,
62600,0.0920182541012764,,1.151690882369048e-05,,5.0,0.02,0.5,,,,
62800,0.02015051804482937,,1.1313130276571938e-05,,5.0,0.02,0.5,,,,
63000,0.0400984063744545,0.034160852618515494,1.1112361554139004e-05,,5.0,0.02,0.5,,,,
63200,0.042528316378593445,,1.0914617328025205e-05,,5.0,0.02,0.5,,,,
63400,0.03461924567818642,,1.0719912048842007e-05,,5.0,0.02,0.5,,,,
63600,0.03080732561647892,,1.0528259945122925e-05,,5.0,0.02,0.5,,,,
63800,0.03043840080499649,,1.0339675022283682e-05,,5.0,0.02,0.5,,,,
64000,0.02729141339659691,0.025784451887011527,1.015417106159875e-05,,5.0,0.02,0.5,,,,
64200,0.022259946912527084,,9.97176161919423e-06,,5.0,0.02,0.5,,,,
64400,0.018514690920710564,,9.792460025057242e-06,,5.0,0.02,0.5,,,,
64600,0.02552834525704384,,9.616279382061772e-06,,5.0,0.02,0.5,,,,
