step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
6000,0.13491496443748474,0.11277163997292519,9.912405995707561e-05,,5.0,0.02,0.5,0.05882224068045616,0.0,0.0,0.0
6200,0.16830576956272125,,9.904473617747991e-05,,5.0,0.02,0.5,0.06409387290477753,0.0,0.0,0.0
6400,0.07598619908094406,,9.896201103485577e-05,,5.0,0.02,0.5,0.061868444085121155,0.0,0.0,0.0
6600,0.0734795406460762,,9.88758905745322e-05,,5.0,0.02,0.5,0.05544021725654602,0.0,0.0,0.0
6800,0.11613235622644424,,9.878638108995874e-05,,5.0,0.02,0.5,0.06383181363344193,0.0,0.0,0.0
7000,0.11991588771343231,0.10682303756475449,9.869348912224569e-05,,5.0,0.02,0.5,0.05973755568265915,0.0,0.0,0.0
7200,0.08494710177183151,,9.859722145968595e-05,,5.0,0.02,0.5,0.06564154475927353,0.0,0.0,0.0
7400,0.1072019711136818,,9.849758513725912e-05,,5.0,0.02,0.5,0.06081761047244072,0.0,0.0,0.0
7600,0.09794248640537262,,9.839458743611731e-05,,5.0,0.02,0.5,0.05584588646888733,0.0,0.0,0.0
7800,0.10025252401828766,,9.828823588305303e-05,,5.0,0.02,0.5,0.06297721713781357,0.0,0.0,0.0
8000,0.06752032786607742,0.09256107248365879,9.817853824994923e-05,,5.0,0.02,0.5,0.06093132123351097,0.0,0.0,0.0
8200,0.05794607847929001,,9.806550255321126e-05,,5.0,0.02,0.5,0.058806005865335464,0.0,0.0,0.0
8400,0.0766080915927887,,9.794913705318118e-05,,5.0,0.02,0.5,0.06020967289805412,0.0,0.0,0.0
8600,0.08664671331644058,,9.782945025353395e-05,,5.0,0.02,0.5,0.06313582509756088,0.0,0.0,0.0
8800,0.15048329532146454,,9.770645090065616e-05,,5.0,0.02,0.5,0.06652474403381348,0.0,0.0,0.0
9000,0.14612215757369995,0.07538915909826756,9.758014798300676e-05,,5.0,0.02,0.5,0.05379289388656616,0.0,0.0,0.0
9200,0.09197836369276047,,9.74505507304603e-05,,5.0,0.02,0.5,0.05554995685815811,0.0,0.0,0.0
9400,0.08265281468629837,,9.731766861363235e-05,,5.0,0.02,0.5,0.05990774929523468,0.0,0.0,0.0
9600,0.07025023549795151,,9.718151134318743e-05,,5.0,0.02,0.5,0.05831515043973923,0.0,0.0,0.0
9800,0.05084043741226196,,9.704208886912943e-05,,5.0,0.02,0.5,0.04979375749826431,0.0,0.0,0.0
10000,0.060166701674461365,0.08315479531884193,9.689941138007448e-05,,5.0,0.02,0.5,0.05945689231157303,0.0,0.0,0.0
10200,0.16900570690631866,,9.675348930250632e-05,,5.0,0.02,0.5,0.06181275472044945,0.0,0.0,0.0
10400,0.048246197402477264,,9.660433330001446e-05,,5.0,0.02,0.5,0.061784304678440094,0.0,0.0,0.0
10600,0.08657678216695786,,9.645195427251484e-05,,5.0,0.02,0.5,0.06149810925126076,0.0,0.0,0.0
10800,0.10355909168720245,,9.629636335545335e-05,,5.0,0.02,0.5,0.061291906982660294,0.0,0.0,0.0
11000,0.08938939869403839,0.07414373941719532,9.613757191899203e-05,,5.0,0.02,0.5,0.060420550405979156,0.0,0.0,0.0
11200,0.06320174783468246,,9.59755915671782e-05,,5.0,0.02,0.5,0.06067511811852455,0.0,0.0,0.0
11400,0.07240074127912521,,9.581043413709646e-05,,5.0,0.02,0.5,0.061028383672237396,0.0,0.0,0.0
11600,0.2483714520931244,,9.564211169800367e-05,,5.0,0.02,0.5,0.06184761971235275,0.0,0.0,0.0
11800,0.07501542568206787,,9.547063655044699e-05,,5.0,0.02,0.5,0.06019264832139015,0.0,0.0,0.0
12000,0.05371609702706337,0.07147732563316822,9.529602122536491e-05,,5.0,0.02,0.5,0.05771952494978905,0.0,0.0,0.0
12200,0.07149947434663773,,9.51182784831716e-05,,5.0,0.02,0.5,0.06136901676654816,0.0,0.0,0.0
12400,0.054338470101356506,,9.49374213128244e-05,,5.0,0.02,0.5,0.06434616446495056,0.0,0.0,0.0
12600,0.11457770317792892,,9.475346293087458e-05,,5.0,0.02,0.5,0.06017153710126877,0.0,0.0,0.0
12800,0.08918225020170212,,9.456641678050154e-05,,5.0,0.02,0.5,0.06234137341380119,0.0,0.0,0.0
13000,0.08896991610527039,0.066594422981143,9.437629653053043e-05,,5.0,0.02,0.5,0.059827085584402084,0.0,0.0,0.0
13200,0.08645087480545044,,9.41831160744333e-05,,5.0,0.02,0.5,0.058221399784088135,0.0,0.0,0.0
13400,0.1760513335466385,,9.398688952931367e-05,,5.0,0.02,0.5,0.04990025982260704,0.0,0.0,0.0
13600,0.056350499391555786,,9.378763123487505e-05,,5.0,0.02,0.5,0.058090731501579285,0.0,0.0,0.0
13800,0.0707087591290474,,9.358535575237295e-05,,5.0,0.02,0.5,0.061083074659109116,0.0,0.0,0.0
14000,0.14227627217769623,0.057768743671476844,9.338007786355078e-05,,5.0,0.02,0.5,0.0684378445148468,0.0,0.0,0.0
14200,0.04861247166991234,,9.317181256955967e-05,,5.0,0.02,0.5,0.05967547744512558,0.0,0.0,0.0
14400,0.051286015659570694,,9.296057508986221e-05,,5.0,0.02,0.5,0.05877000465989113,0.0,0.0,0.0
14600,0.04117090255022049,,9.274638086112025e-05,,5.0,0.02,0.5,0.06234463304281235,0.0,0.0,0.0
14800,0.07777649909257889,,9.252924553606687e-05,,5.0,0.02,0.5,0.0650186687707901,0.0,0.0,0.0
15000,0.07826279103755951,0.05951311215758324,9.230918498236244e-05,,5.0,0.02,0.5,0.06128326803445816,0.0,0.0,0.0
15200,0.07728028297424316,,9.208621528143513e-05,,5.0,0.02,0.5,0.05645428225398064,0.0,0.0,0.0
15400,0.04145364463329315,,9.186035272730572e-05,,5.0,0.02,0.5,0.05825367197394371,0.0,0.0,0.0
15600,0.047358203679323196,,9.163161382539679e-05,,5.0,0.02,0.5,0.06071912869811058,0.0,0.0,0.0
15800,0.055223651230335236,,9.140001529132665e-05,,5.0,0.02,0.5,0.06294906884431839,0.0,0.0,0.0
16000,0.08109292387962341,0.053902188688516615,9.116557404968779e-05,,5.0,0.02,0.5,0.06244146451354027,0.0,0.0,0.0
16200,0.0555659644305706,,9.092830723281e-05,,5.0,0.02,0.5,0.0628044456243515,0.0,0.0,0.0
16400,0.09103064239025116,,9.068823217950851e-05,,5.0,0.02,0.5,0.05761197954416275,0.0,0.0,0.0
16600,0.03822850063443184,,9.044536643381678e-05,,5.0,0.02,0.5,0.05687298998236656,0.0,0.0,0.0
16800,0.060789600014686584,,9.019972774370455e-05,,5.0,0.02,0.5,0.060182515531778336,0.0,0.0,0.0
17000,0.19058312475681305,0.06517155133187771,8.995133405978078e-05,,5.0,0.02,0.5,0.06298975646495819,0.0,0.0,0.0
17200,0.04121072217822075,,8.97002035339819e-05,,5.0,0.02,0.5,0.054942987859249115,0.0,0.0,0.0
17400,0.06798931211233139,,8.944635451824538e-05,,5.0,0.02,0.5,0.06668899953365326,0.0,0.0,0.0
17600,0.04012484848499298,,8.918980556316849e-05,,5.0,0.02,0.5,0.06088617071509361,0.0,0.0,0.0
17800,0.05749458074569702,,8.893057541665275e-05,,5.0,0.02,0.5,0.061598509550094604,0.0,0.0,0.0
18000,0.04128209128975868,0.04885392263531685,8.866868302253389e-05,,5.0,0.02,0.5,0.05558132007718086,0.0,0.0,0.0
18200,0.0951114222407341,,8.840414751919749e-05,,5.0,0.02,0.5,0.06738825142383575,0.0,0.0,0.0
18400,0.08467189222574234,,8.813698823818035e-05,,5.0,0.02,0.5,0.06412717700004578,0.0,0.0,0.0
18600,0.05996493995189667,,8.786722470275784e-05,,5.0,0.02,0.5,0.06741483509540558,0.0,0.0,0.0
18800,0.07597734034061432,,8.759487662651716e-05,,5.0,0.02,0.5,0.05969245731830597,0.0,0.0,0.0
19000,0.07162585854530334,0.06971549950540065,8.731996391191675e-05,,5.0,0.02,0.5,0.059276919811964035,0.0,0.0,0.0
19200,0.04422137886285782,,8.704250664883188e-05,,5.0,0.02,0.5,0.06652257591485977,0.0,0.0,0.0
19400,0.04295666515827179,,8.676252511308648e-05,,5.0,0.02,0.5,0.06570378690958023,0.0,0.0,0.0
19600,0.0554710328578949,,8.648003976497152e-05,,5.0,0.02,0.5,0.06220085173845291,0.0,0.0,0.0
19800,0.08033796399831772,,8.619507124774975e-05,,5.0,0.02,0.5,0.05938898026943207,0.0,0.0,0.0
20000,0.07562632113695145,0.04875175673514605,8.590764038614718e-05,,5.0,0.02,0.5,0.06753810495138168,0.0,0.0,0.0
20200,0.08045738935470581,,8.561776818483131e-05,,5.0,0.02,0.5,0.05961130931973457,0.0,0.0,0.0
20400,0.035431746393442154,,8.532547582687608e-05,,5.0,0.02,0.5,0.05950222164392471,0.0,0.0,0.0
20600,0.040402498096227646,,8.503078467221391e-05,,5.0,0.02,0.5,0.0676569864153862,0.0,0.0,0.0
20800,0.04961056634783745,,8.473371625607479e-05,,5.0,0.02,0.5,0.060523487627506256,0.0,0.0,0.0
21000,0.06952105462551117,0.05199943967163563,8.443429228741255e-05,,5.0,0.02,0.5,0.05302165076136589,0.0,0.0,0.0
21200,0.03439704328775406,,8.413253464731836e-05,,5.0,0.02,0.5,0.05370868369936943,0.0,0.0,0.0
21400,0.07754894345998764,,8.382846538742178e-05,,5.0,0.02,0.5,0.06913062185049057,0.0,0.0,0.0
21600,0.02669452130794525,,8.352210672827931e-05,,5.0,0.02,0.5,0.05639073625206947,0.0,0.0,0.0
21800,0.07238484919071198,,8.321348105775048e-05,,5.0,0.02,0.5,0.05829765275120735,0.0,0.0,0.0
22000,0.0806635171175003,0.04859472308307886,8.290261092936192e-05,,5.0,0.02,0.5,0.061402540653944016,0.0,0.0,0.0
22200,0.051538873463869095,,8.258951906065908e-05,,5.0,0.02,0.5,0.06138986349105835,0.0,0.0,0.0
22400,0.049979425966739655,,8.227422833154621e-05,,5.0,0.02,0.5,0.06032274663448334,0.0,0.0,0.0
22600,0.06182873621582985,,8.195676178261434e-05,,5.0,0.02,0.5,0.05763304978609085,0.0,0.0,0.0
22800,0.1145290806889534,,8.163714261345742e-05,,5.0,0.02,0.5,0.062428250908851624,0.0,0.0,0.0
23000,0.045265987515449524,0.04703949838876724,8.131539418097713e-05,,5.0,0.02,0.5,0.06377466022968292,0.0,0.0,0.0
23200,0.03736312314867973,,8.09915399976759e-05,,5.0,0.02,0.5,0.06554120033979416,0.0,0.0,0.0
23400,0.05442672222852707,,8.066560372993874e-05,,5.0,0.02,0.5,0.05839915946125984,0.0,0.0,0.0
23600,0.05397411435842514,,8.033760919630367e-05,,5.0,0.02,0.5,0.05613885447382927,0.0,0.0,0.0
23800,0.07925226539373398,,8.00075803657213e-05,,5.0,0.02,0.5,0.06476428359746933,0.0,0.0,0.0
24000,0.0459592305123806,0.04005606304854155,7.967554135580307e-05,,5.0,0.02,0.5,0.055208344012498856,0.0,0.0,0.0
24200,0.03900095820426941,,7.934151643105888e-05,,5.0,0.02,0.5,0.054105158895254135,0.0,0.0,0.0
24400,0.05567741021513939,,7.900553000112394e-05,,5.0,0.02,0.5,0.06237351521849632,0.0,0.0,0.0
24600,0.023899465799331665,,7.866760661897487e-05,,5.0,0.02,0.5,0.057796232402324677,0.0,0.0,0.0
24800,0.055121373385190964,,7.832777097913558e-05,,5.0,0.02,0.5,0.05800538882613182,0.0,0.0,0.0
25000,0.03731142356991768,0.043194189481437203,7.798604791587249e-05,,5.0,0.02,0.5,0.050106097012758255,0.0,0.0,0.0
25200,0.04679173603653908,,7.764246240137991e-05,,5.0,0.02,0.5,0.061551254242658615,0.0,0.0,0.0
25400,0.06796485185623169,,7.729703954395495e-05,,5.0,0.02,0.5,0.062290258705616,0.0,0.0,0.0
25600,0.03437983989715576,,7.694980458616275e-05,,5.0,0.02,0.5,0.05996626988053322,0.0,0.0,0.0
25800,0.07154026627540588,,7.660078290299191e-05,,5.0,0.02,0.5,0.06493598222732544,0.0,0.0,0.0
26000,0.06688135862350464,0.038248542509973046,7.625e-05,,5.0,0.02,0.5,0.06056734174489975,0.0,0.0,0.0
26200,0.041947655379772186,,7.58974815114498e-05,,5.0,0.02,0.5,0.06405305862426758,0.0,0.0,0.0
26400,0.04951128736138344,,7.554325319843592e-05,,5.0,0.02,0.5,0.05893081799149513,0.0,0.0,0.0
26600,0.06431407481431961,,7.518734094700236e-05,,5.0,0.02,0.5,0.055618155747652054,0.0,0.0,0.0
26800,0.028064440935850143,,7.482977076625075e-05,,5.0,0.02,0.5,0.0613512247800827,0.0,0.0,0.0
27000,0.037985458970069885,0.03580814227461815,7.447056878643967e-05,,5.0,0.02,0.5,0.06234012544155121,0.0,0.0,0.0
27200,0.07280203700065613,,7.41097612570752e-05,,5.0,0.02,0.5,0.05985504016280174,0.0,0.0,0.0
27400,0.04161513224244118,,7.374737454499255e-05,,5.0,0.02,0.5,0.05882224068045616,0.0,0.0,0.0
27600,0.054519835859537125,,7.338343513242941e-05,,5.0,0.02,0.5,0.06409387290477753,0.0,0.0,0.0
27800,0.03862810879945755,,7.301796961509052e-05,,5.0,0.02,0.5,0.061868444085121155,0.0,0.0,0.0
28000,0.061118971556425095,0.039120450243353845,7.265100470020428e-05,,5.0,0.02,0.5,0.05544021725654602,0.0,0.0,0.0
28200,0.04565747082233429,,7.228256720457096e-05,,5.0,0.02,0.5,0.06383181363344193,0.0,0.0,0.0
28400,0.03801213949918747,,7.191268405260307e-05,,5.0,0.02,0.5,0.05973755568265915,0.0,0.0,0.0
28600,0.04069795832037926,,7.154138227435772e-05,,5.0,0.02,0.5,0.06564154475927353,0.0,0.0,0.0
28800,0.04259888082742691,,7.116868900356138e-05,,5.0,0.02,0.5,0.06081761047244072,0.0,0.0,0.0
29000,0.14500653743743896,0.04007488414645195,7.079463147562706e-05,,5.0,0.02,0.5,0.05584588646888733,0.0,0.0,0.0
29200,0.0687999576330185,,7.041923702566398e-05,,5.0,0.02,0.5,0.06297721713781357,0.0,0.0,0.0
29400,0.03467293456196785,,7.004253308647994e-05,,5.0,0.02,0.5,0.06093132123351097,0.0,0.0,0.0
29600,0.04831651225686073,,6.966454718657668e-05,,5.0,0.02,0.5,0.058806005865335464,0.0,0.0,0.0
29800,0.03904040902853012,,6.928530694813822e-05,,5.0,0.02,0.5,0.06020967289805412,0.0,0.0,0.0
30000,0.03946613147854805,0.03849434610456228,6.890484008501211e-05,,5.0,0.02,0.5,0.06313582509756088,0.0,0.0,0.0
30200,0.09571612626314163,,6.852317440068444e-05,,5.0,0.02,0.5,0.06652474403381348,0.0,0.0,0.0
30400,0.0434577502310276,,6.814033778624778e-05,,5.0,0.02,0.5,0.05379289388656616,0.0,0.0,0.0
30600,0.04739891365170479,,6.775635821836317e-05,,5.0,0.02,0.5,0.05554995685815811,0.0,0.0,0.0
30800,0.03308972716331482,,6.737126375721556e-05,,5.0,0.02,0.5,0.05990774929523468,0.0,0.0,0.0
31000,0.026573793962597847,0.035997367836534976,6.698508254446331e-05,,5.0,0.02,0.5,0.05831515043973923,0.0,0.0,0.0
31200,0.02356136403977871,,6.659784280118156e-05,,5.0,0.02,0.5,0.04979375749826431,0.0,0.0,0.0
31400,0.0395684652030468,,6.620957282580007e-05,,5.0,0.02,0.5,0.05945689231157303,0.0,0.0,0.0
31600,0.04838155582547188,,6.582030099203513e-05,,5.0,0.02,0.5,0.06181275472044945,0.0,0.0,0.0
31800,0.042180486023426056,,6.543005574681613e-05,,5.0,0.02,0.5,0.061784304678440094,0.0,0.0,0.0
32000,0.04309722036123276,0.04220205917954445,6.503886560820672e-05,,5.0,0.02,0.5,0.06149810925126076,0.0,0.0,0.0
32200,0.050685055553913116,,6.464675916332081e-05,,5.0,0.02,0.5,0.061291906982660294,0.0,0.0,0.0
32400,0.04080776125192642,,6.425376506623344e-05,,5.0,0.02,0.5,0.060420550405979156,0.0,0.0,0.0
32600,0.05186469480395317,,6.385991203588694e-05,,5.0,0.02,0.5,0.06067511811852455,0.0,0.0,0.0
32800,0.0387483574450016,,6.346522885399209e-05,,5.0,0.02,0.5,0.061028383672237396,0.0,0.0,0.0
33000,0.05045606940984726,0.03657508622854948,6.306974436292494e-05,,5.0,0.02,0.5,0.06184761971235275,0.0,0.0,0.0
33200,0.03955462947487831,,6.267348746361899e-05,,5.0,0.02,0.5,0.06019264832139015,0.0,0.0,0.0
33400,0.03971588611602783,,6.227648711345329e-05,,5.0,0.02,0.5,0.05771952494978905,0.0,0.0,0.0
33600,0.04424792528152466,,6.18787723241362e-05,,5.0,0.02,0.5,0.06136901676654816,0.0,0.0,0.0
33800,0.04030376300215721,,6.148037215958542e-05,,5.0,0.02,0.5,0.06434616446495056,0.0,0.0,0.0
34000,0.06960497796535492,0.0354622095823288,6.108131573380396e-05,,5.0,0.02,0.5,0.06017153710126877,0.0,0.0,0.0
34200,0.06022154167294502,,6.068163220875266e-05,,5.0,0.02,0.5,0.06234137341380119,0.0,0.0,0.0
34400,0.03352590650320053,,6.028135079221905e-05,,5.0,0.02,0.5,0.059827085584402084,0.0,0.0,0.0
34600,0.05258912593126297,,5.988050073568294e-05,,5.0,0.02,0.5,0.058221399784088135,0.0,0.0,0.0
34800,0.04140811413526535,,5.947911133217886e-05,,5.0,0.02,0.5,0.04990025982260704,0.0,0.0,0.0
35000,0.043978068977594376,0.03252335283905268,5.9077211914155274e-05,,5.0,0.02,0.5,0.058090731501579285,0.0,0.0,0.0
35200,0.03696480765938759,,5.8674831851331166e-05,,5.0,0.02,0.5,0.061083074659109116,0.0,0.0,0.0
35400,0.11120851337909698,,5.827200054854978e-05,,5.0,0.02,0.5,0.0684378445148468,0.0,0.0,0.0
35600,0.02746003307402134,,5.786874744362964e-05,,5.0,0.02,0.5,0.05967547744512558,0.0,0.0,0.0
35800,0.04175757244229317,,5.746510200521355e-05,,5.0,0.02,0.5,0.05877000465989113,0.0,0.0,0.0
36000,0.019098445773124695,0.03568011503666639,5.706109373061489e-05,,5.0,0.02,0.5,0.06234463304281235,0.0,0.0,0.0
36200,0.0361846387386322,,5.665675214366217e-05,,5.0,0.02,0.5,0.0650186687707901,0.0,0.0,0.0
36400,0.044221412390470505,,5.625210679254146e-05,,5.0,0.02,0.5,0.06128326803445816,0.0,0.0,0.0
36600,0.052927013486623764,,5.584718724763707e-05,,5.0,0.02,0.5,0.05645428225398064,0.0,0.0,0.0
36800,0.028748735785484314,,5.544202309937066e-05,,5.0,0.02,0.5,0.05825367197394371,0.0,0.0,0.0
37000,0.026263117790222168,0.03615421447902918,5.5036643956038835e-05,,5.0,0.02,0.5,0.06071912869811058,0.0,0.0,0.0
37200,0.03314818814396858,,5.4631079441649466e-05,,5.0,0.02,0.5,0.06294906884431839,0.0,0.0,0.0
37400,0.05146002024412155,,5.4225359193756834e-05,,5.0,0.02,0.5,0.06244146451354027,0.0,0.0,0.0
37600,0.0341515988111496,,5.38195128612958e-05,,5.0,0.02,0.5,0.0628044456243515,0.0,0.0,0.0
37800,0.0297703854739666,,5.3413570102415144e-05,,5.0,0.02,0.5,0.05761197954416275,0.0,0.0,0.0
38000,0.02653665840625763,0.03522786367684603,5.3007560582310236e-05,,5.0,0.02,0.5,0.05687298998236656,0.0,0.0,0.0
38200,0.04456697776913643,,5.260151397105513e-05,,5.0,0.02,0.5,0.060182515531778336,0.0,0.0,0.0
38400,0.036622319370508194,,5.219545994143448e-05,,5.0,0.02,0.5,0.06298975646495819,0.0,0.0,0.0
38600,0.018424445763230324,,5.1789428166774986e-05,,5.0,0.02,0.5,0.054942987859249115,0.0,0.0,0.0
38800,0.03426404669880867,,5.1383448318777026e-05,,5.0,0.02,0.5,0.06668899953365326,0.0,0.0,0.0
39000,0.01998957060277462,0.031219484843313695,5.097755006534638e-05,,5.0,0.02,0.5,0.06088617071509361,0.0,0.0,0.0
39200,0.044614557176828384,,5.057176306842604e-05,,5.0,0.02,0.5,0.061598509550094604,0.0,0.0,0.0
39400,0.03134648874402046,,5.016611698182869e-05,,5.0,0.02,0.5,0.05558132007718086,0.0,0.0,0.0
39600,0.05111907795071602,,4.976064144906972e-05,,5.0,0.02,0.5,0.06738825142383575,0.0,0.0,0.0
39800,0.08462734520435333,,4.935536610120085e-05,,5.0,0.02,0.5,0.06412717700004578,0.0,0.0,0.0
40000,0.0276210717856884,0.035264699906110766,4.8950320554644844e-05,,5.0,0.02,0.5,0.06741483509540558,0.0,0.0,0.0
40200,0.04916800931096077,,4.854553440903126e-05,,5.0,0.02,0.5,0.05969245731830597,0.0,0.0,0.0
40400,0.04158211126923561,,4.8141037245033255e-05,,5.0,0.02,0.5,0.059276919811964035,0.0,0.0,0.0
40600,0.04046878591179848,,4.773685862220607e-05,,5.0,0.02,0.5,0.06652257591485977,0.0,0.0,0.0
40800,0.029386047273874283,,4.733302807682679e-05,,5.0,0.02,0.5,0.06570378690958023,0.0,0.0,0.0
41000,0.13837110996246338,0.03780491650104523,4.692957511973592e-05,,5.0,0.02,0.5,0.06220085173845291,0.0,0.0,0.0
41200,0.027921000495553017,,4.6526529234180875e-05,,5.0,0.02,0.5,0.05938898026943207,0.0,0.0,0.0
41400,0.029696393758058548,,4.612391987366138e-05,,5.0,0.02,0.5,0.06753810495138168,0.0,0.0,0.0
41600,0.09345698356628418,,4.572177645977705e-05,,5.0,0.02,0.5,0.05961130931973457,0.0,0.0,0.0
41800,0.019567744806408882,,4.532012838007748e-05,,5.0,0.02,0.5,0.05950222164392471,0.0,0.0,0.0
42000,0.02841009944677353,0.0321775883436203,4.49190049859145e-05,,5.0,0.02,0.5,0.0676569864153862,0.0,0.0,0.0
42200,0.030759161338210106,,4.451843559029735e-05,,5.0,0.02,0.5,0.060523487627506256,0.0,0.0,0.0
42400,0.04623328894376755,,4.411844946575063e-05,,5.0,0.02,0.5,0.05302165076136589,0.0,0.0,0.0
42600,0.022650403901934624,,4.371907584217498e-05,,5.0,0.02,0.5,0.05370868369936943,0.0,0.0,0.0
42800,0.14398542046546936,,4.332034390471123e-05,,5.0,0.02,0.5,0.06913062185049057,0.0,0.0,0.0
43000,0.03530318662524223,0.029316369257867337,4.292228279160743e-05,,5.0,0.02,0.5,0.05639073625206947,0.0,0.0,0.0
43200,0.0317370779812336,,4.252492159208966e-05,,5.0,0.02,0.5,0.05829765275120735,0.0,0.0,0.0
43400,0.03592921793460846,,4.212828934423622e-05,,5.0,0.02,0.5,0.061402540653944016,0.0,0.0,0.0
43600,0.03267223387956619,,4.173241503285559e-05,,5.0,0.02,0.5,0.06138986349105835,0.0,0.0,0.0
43800,0.03358304873108864,,4.133732758736828e-05,,5.0,0.02,0.5,0.06032274663448334,0.0,0.0,0.0
44000,0.07123138755559921,0.03804203942418098,4.094305587969284e-05,,5.0,0.02,0.5,0.05763304978609085,0.0,0.0,0.0
44200,0.0738428384065628,,4.0549628722135844e-05,,5.0,0.02,0.5,0.062428250908851624,0.0,0.0,0.0
44400,0.030341990292072296,,4.015707486528649e-05,,5.0,0.02,0.5,0.06377466022968292,0.0,0.0,0.0
44600,0.0383426658809185,,3.9765422995915506e-05,,5.0,0.02,0.5,0.06554120033979416,0.0,0.0,0.0
44800,0.03218154236674309,,3.9374701734878775e-05,,5.0,0.02,0.5,0.05839915946125984,0.0,0.0,0.0
45000,0.029351375997066498,0.03284774720668793,3.898493963502596e-05,,5.0,0.02,0.5,0.05613885447382927,0.0,0.0,0.0
45200,0.04852277413010597,,3.859616517911374e-05,,5.0,0.02,0.5,0.06476428359746933,0.0,0.0,0.0
45400,0.027612244710326195,,3.820840677772446e-05,,5.0,0.02,0.5,0.055208344012498856,0.0,0.0,0.0
45600,0.022893091663718224,,3.782169276719e-05,,5.0,0.02,0.5,0.054105158895254135,0.0,0.0,0.0
45800,0.034382518380880356,,3.743605140752095e-05,,5.0,0.02,0.5,0.06237351521849632,0.0,0.0,0.0
46000,0.030458951368927956,0.030900481902062894,3.705151088034152e-05,,5.0,0.02,0.5,0.057796232402324677,0.0,0.0,0.0
46200,0.024087075144052505,,3.666809928683002e-05,,5.0,0.02,0.5,0.05800538882613182,0.0,0.0,0.0
46400,0.023302391171455383,,3.62858446456654e-05,,5.0,0.02,0.5,0.050106097012758255,0.0,0.0,0.0
