step,loss,ppl
200,3.8804147243499756,48.44430193743205
400,3.5443432331085205,34.6169426129501
600,2.333641767501831,10.315439644763401
800,2.563076972961426,12.975681775136827
1000,2.1189589500427246,8.322468870376829
1200,2.313586711883545,10.110623592416312
1400,2.1328647136688232,8.439007557068757
1600,2.0491466522216797,7.7612752126533895
1800,1.8938020467758179,6.6445837344261935
2000,2.2779698371887207,9.756852290508876
2200,2.0893843173980713,8.079938954740346
2400,1.9664864540100098,7.145526195953328
2600,1.9655392169952393,7.138760893728702
2800,1.9789807796478271,7.235364794744608
3000,1.9413245916366577,6.967974581384788
3200,1.9417389631271362,6.97086250969395
3400,1.8720003366470337,6.50128816597248
3600,1.8338682651519775,6.258047685548966
3800,1.8137612342834473,6.133473532733608
4000,1.8008953332901,6.055066340669367
4200,1.8561124801635742,6.39881284482497
4400,1.9628264904022217,7.1194216301380235
4600,1.5466800928115845,4.695854474556973
4800,1.6089155673980713,4.997388956811946
5000,1.6244083642959595,5.075415351788982
5200,1.7393407821655273,5.693588869948675
5400,1.54532790184021,4.689509073597371
5600,1.6988041400909424,5.46740523003124
5800,1.4652577638626099,4.328658868340123
6000,1.3447355031967163,3.837171486774713
6200,1.4309755563735962,4.182777737655444
6400,1.3422057628631592,3.827476707105635
6600,1.3407361507415771,3.821855932132943
6800,1.352115273475647,3.865593676491797
7000,1.3952049016952515,4.0358014304718255
7200,1.2195031642913818,3.3855052757906514
7400,1.1245756149291992,3.0789099282109547
7600,1.2536327838897705,3.50304567827731
7800,1.1834344863891602,3.2655705225928466
8000,1.1945546865463257,3.3020869792873397
8200,1.2143291234970093,3.3680337714991317
8400,0.9851921796798706,2.6783265549047717
8600,0.9305980205535889,2.5360253194961477
8800,1.035191535949707,2.815645481311249
9000,0.9272790551185608,2.527622291511749
9200,0.9415902495384216,2.5640556662749834
9400,0.9874929189682007,2.6844957802047835
9600,0.9425320029258728,2.5664715117711
9800,0.8156868815422058,2.260727991488288
10000,0.9367955327033997,2.5517911712922583
10200,0.8407383561134338,2.318077912061387
10400,0.8594957590103149,2.361969391595735
10600,0.7935657501220703,2.2112672116192913
10800,0.7597057223320007,2.1376470661346922
11000,0.7489106059074402,2.114695025050683
11200,0.8033632040023804,2.2330384774768595
11400,0.7503424882888794,2.117725188500273
11600,0.7594691514968872,2.1371414209958832
11800,0.7275055050849915,2.069910780384762
12000,0.6299352645874023,1.8774890353029383
12200,0.7407144904136658,2.0974335754384947
12400,0.6152114868164062,1.850047818911422
12600,0.6735737323760986,1.9612337360311218
12800,0.6018211841583252,1.8254402378409798
13000,0.5494539141654968,1.7323067713361564
13200,0.5684558749198914,1.7655387329059185
13400,0.611157238483429,1.8425624496516315
13600,0.5735105276107788,1.7744855103907016
13800,0.6446142196655273,1.9052518787706902
14000,0.5100316405296326,1.6653438864748764
14200,0.5605354309082031,1.7516101154545687
14400,0.5065887570381165,1.6596201602155813
14600,0.5335385203361511,1.7049546639718982
14800,0.5732451677322388,1.7740146956016336
15000,0.5742377042770386,1.775776344123678
15200,0.5243926048278809,1.6894323836023524
15400,0.5390753746032715,1.7144209319677886
15600,0.49209481477737427,1.635739204101433
15800,0.5078950524330139,1.6617895309991964
16000,0.43445655703544617,1.5441236877423024
16200,0.45098066329956055,1.5698509260626188
16400,0.46953845024108887,1.5992558866789306
16600,0.5053794980049133,1.6576144624936109
16800,0.4611441493034363,1.5858874393744582
17000,0.42938366532325745,1.536310350347263
17200,0.41797488927841187,1.518882533686943
17400,0.37787318229675293,1.4591778815539511
17600,0.43532902002334595,1.5454714663665865
17800,0.3772179186344147,1.4582220485068131
18000,0.3640109598636627,1.4390899863016642
18200,0.3911990523338318,1.4787528333222761
18400,0.3452499806880951,1.4123429340009055
18600,0.418257474899292,1.5193118087013855
18800,0.4224545359611511,1.5257018534583036
19000,0.3974665403366089,1.4880500034816067
19200,0.45110148191452026,1.5700406047353255
19400,0.42335832118988037,1.5270813835624661
19600,0.35137319564819336,1.4210175445320263
19800,0.34579092264175415,1.413107136222747
20000,0.38836535811424255,1.4745684314240255
20200,0.3301745653152466,1.391210964448377
