step,recon_loss,vq_loss,vel_loss,total_loss
8400,0.08306549675762653,0.04156744387000799,0.02426354424096644,0.13676471449434757
8600,0.08913935162127018,0.04266444407403469,0.02468782290816307,0.14414770901203156
8800,0.07546035945415497,0.038423401303589344,0.021250628167763352,0.12450907565653324
9000,0.07174954097718,0.03560068318620324,0.02019005874171853,0.11744525097310543
9200,0.07640593498945236,0.038087539840489626,0.022525545209646225,0.12575624883174896
9400,0.08700271137058735,0.03904496971517801,0.037806504406034946,0.14495093561708927
9600,0.06639249064028263,0.033259724266827106,0.019223878858610988,0.10926415212452412
9800,0.08186467923223972,0.04005271429196,0.03029638039879501,0.13706558384001255
10000,0.0730502950027585,0.03506446909159422,0.02411581901833415,0.12017267569899559
10200,0.07369312550872564,0.03394079580903053,0.02927872957661748,0.12227328307926655
10400,0.07018487714231014,0.0320998327806592,0.026075167581439018,0.11532229371368885
10600,0.07282748818397522,0.03338162740692496,0.027739996556192636,0.12007911503314972
10800,0.06619825772941113,0.03325608046725392,0.016077040694653988,0.10749285481870174
11000,0.07464659214019775,0.03305615345016122,0.02497264789417386,0.12018906883895397
11200,0.07123933732509613,0.03249088814482093,0.02207736042328179,0.11476890742778778
11400,0.06948327831923962,0.03223643638193607,0.01841347338631749,0.11092645302414894
11600,0.05472572520375252,0.027364992070943117,0.013928081840276718,0.08905475959181786
11800,0.07108335196971893,0.03246308257803321,0.02020063577219844,0.113646749407053
12000,0.06324416026473045,0.032524178735911846,0.016447735717520118,0.10399220883846283
12200,0.07446740195155144,0.03228989336639643,0.02791919419541955,0.120716892182827
12400,0.06732439156621695,0.03284300910308957,0.018378446344286203,0.10935662128031254
12600,0.06384709011763334,0.030549673829227686,0.017030034214258194,0.10291177965700626
12800,0.05957165639847517,0.027525935787707567,0.020191379822790623,0.0971932802349329
13000,0.054006896913051605,0.026077530812472105,0.015157227637246251,0.08766304329037666
13200,0.05927204806357622,0.029112291987985373,0.019381403923034668,0.09807504154741764
13400,0.06465354189276695,0.031599304638803005,0.019656283780932426,0.10608099028468132
13600,0.05769452638924122,0.027077236212790012,0.017395236995071173,0.09346938133239746
13800,0.060672215186059475,0.02813966292887926,0.021097917575389147,0.09936084039509296
14000,0.054100814275443554,0.025575971230864525,0.016679101856425405,0.0880163386464119
14200,0.057922232896089554,0.027155580930411816,0.016702711582183838,0.09342917241156101
14400,0.05332954227924347,0.02609577402472496,0.02117924578487873,0.09001494012773037
14600,0.06313851196318865,0.025813546031713486,0.027442568447440863,0.10267334245145321
14800,0.061438336968421936,0.028738018590956926,0.020048267673701048,0.10020048916339874
15000,0.06194715388119221,0.03006173437461257,0.015980539610609412,0.09999915771186352
15200,0.05257862061262131,0.026085708290338516,0.016012663254514337,0.0866706594824791
15400,0.04314165748655796,0.02051409473642707,0.014586170902475715,0.07094884105026722
15600,0.05293789133429527,0.023717911913990974,0.016658735694363713,0.08498517237603664
15800,0.05788151454180479,0.02549016335979104,0.02137443283572793,0.09405889362096786
16000,0.052881297655403614,0.024365259334445,0.014556868467479944,0.08452499285340309
16200,0.059774153865873814,0.0260188365355134,0.020906405989080667,0.09624619409441948
16400,0.05239791143685579,0.02586360415443778,0.020537461852654815,0.08853024616837502
16600,0.056016262620687485,0.024543866980820894,0.019207038450986147,0.09016364812850952
16800,0.05219425540417433,0.024889952037483454,0.016159329097718,0.08516387268900871
17000,0.0520511195063591,0.024033479392528534,0.020316292298957705,0.08624274469912052
17200,0.05375003721565008,0.02587237488478422,0.01515029021538794,0.08719755709171295
17400,0.05139999929815531,0.02377691213041544,0.018953444436192513,0.08465363085269928
17600,0.05189754767343402,0.022437609964981675,0.020168417948298156,0.08441936783492565
17800,0.055550950579345226,0.023833592422306538,0.019439443945884705,0.08910426497459412
18000,0.04455314204096794,0.02060041343793273,0.015443784417584538,0.07287544570863247
18200,0.04648189153522253,0.020796234719455242,0.01490080263465643,0.07472852803766727
18400,0.05105863604694605,0.023593220859766006,0.018745077541098,0.08402439579367638
18600,0.05529559403657913,0.02387735480442643,0.01907437527552247,0.0887101348489523
18800,0.053119709715247154,0.024502786109223962,0.01604198315180838,0.08564348518848419
19000,0.0482025695964694,0.022775101475417614,0.018320011207833886,0.08013767935335636
19200,0.04903786350041628,0.023597049061208963,0.01559705683030188,0.080433439463377
19400,0.04520888160914183,0.02253362350165844,0.014711027266457677,0.07509802095592022
19600,0.04269083309918642,0.01775964116677642,0.01597670023329556,0.0684388242661953
19800,0.04591188859194517,0.01987861143425107,0.016965665621683,0.07427333295345306
20000,0.04191790893673897,0.020765062887221575,0.011783521855250001,0.06857473403215408
20200,0.0446555046364665,0.018926181830465794,0.01314768847078085,0.07015553396195173
20400,0.042972659692168236,0.019251663237810135,0.013065218226984143,0.06875693239271641
20600,0.04536112956702709,0.021102680126205087,0.016821176977828145,0.07487439922988415
20800,0.04502292349934578,0.02049224404618144,0.01590862451121211,0.0734694804996252
21000,0.04213337879627943,0.01963442424312234,0.01361019629985094,0.06857290305197239
21200,0.0372555460780859,0.01732390746474266,0.011142683099023998,0.060150797478854656
21400,0.04146398510783911,0.017440429655835032,0.015203967224806547,0.06650639791041613
21600,0.04216212127357721,0.019354169256985188,0.016005432698875666,0.06951900664716959
21800,0.04123574309051037,0.01869833841919899,0.01446503633633256,0.06716659851372242
22000,0.06045245658606291,0.02658094745129347,0.020169524243101478,0.09711816348135471
22200,0.03909738641232252,0.01899987179785967,0.013602307997643948,0.06489841174334288
22400,0.04221857991069555,0.0177306835539639,0.014361289795488119,0.06712990999221802
22600,0.04080360755324364,0.019034734927117825,0.014396237907931209,0.0670364610850811
22800,0.0434461385011673,0.019608002621680498,0.014468206791207194,0.07028824277222157
23000,0.043362706899642944,0.01864670217037201,0.018993959529325366,0.07150638848543167
23200,0.03797936253249645,0.018649917328730226,0.013820916414260864,0.06353973783552647
23400,0.037273201160132885,0.016941711772233248,0.01138090924359858,0.059905366972088814
23600,0.041361947543919086,0.018510217778384686,0.01680705393664539,0.0682756919413805
23800,0.03936691302806139,0.016982810106128454,0.014450181974098086,0.06357481423765421
24000,0.044836402870714664,0.018344975542277098,0.022622694727033377,0.07449272647500038
24200,0.038877529092133045,0.017244797432795167,0.01502934261225164,0.06363699585199356
24400,0.04052712395787239,0.018192056100815535,0.014401009771972895,0.06591968517750502
24600,0.03890763223171234,0.017793707316741347,0.01706903474405408,0.06523585692048073
24800,0.03853392181918025,0.015551508637145162,0.015339573612436652,0.061755215749144554
25000,0.03875851817429066,0.017819260014221072,0.017322983127087355,0.0652392664924264
25200,0.0366805475205183,0.01691452763043344,0.013431955128908157,0.060311052948236465
25400,0.04166776407510042,0.017884545726701617,0.01655187620781362,0.06782824732363224
25600,0.04341523442417383,0.01855540694668889,0.01939810416661203,0.0716696921736002
25800,0.04061936400830746,0.017417614115402102,0.01718560792505741,0.06662978045642376
26000,0.042560151778161526,0.019304605666548014,0.017085938015952706,0.07040772587060928
26200,0.036847145296633244,0.01684976532123983,0.01423285761848092,0.06081334128975868
26400,0.04065702669322491,0.016892018727958202,0.018475848715752363,0.06678697001188993
26600,0.04458911158144474,0.019155214074999094,0.019634991185739636,0.0735618220642209
26800,0.037871697917580605,0.01715475576929748,0.012478831689804792,0.061265869066119194
27000,0.04003075044602156,0.017361433943733573,0.018990919459611177,0.0668876450508833
27200,0.034063993487507105,0.015209031756967306,0.013246647315099835,0.055896349251270294
27400,0.04095130134373903,0.018785126507282257,0.0162923326715827,0.06788259372115135
27600,0.04082745872437954,0.017749364487826824,0.016071339137852192,0.06661249417811632
27800,0.033549931831657887,0.014432116644456983,0.010786917759105563,0.053375507704913616
28000,0.03497959580272436,0.014749190071597695,0.016061092959716916,0.05775933247059584
28200,0.032181752379983664,0.013268501963466406,0.011172350030392408,0.05103643052279949
28400,0.03431734908372164,0.016229050932452083,0.011923733283765614,0.0565082672983408
28600,0.04270050674676895,0.01832080935128033,0.014785221545025706,0.06841392815113068
28800,0.0333643713966012,0.01646737940609455,0.009238592581823468,0.05445104744285345
29000,0.03725287597626448,0.015464667230844498,0.01650864747352898,0.06097186543047428
29200,0.03343953611329198,0.014756813645362854,0.011891451431438327,0.05414207559078932
29400,0.03633755352348089,0.01603021565824747,0.010970998322591186,0.05785326939076185
29600,0.032861921936273575,0.015119083458557725,0.012020780006423593,0.053991394117474556
29800,0.04271860793232918,0.01863384200260043,0.01333094947040081,0.06801792606711388
30000,0.03840868081897497,0.016582806827500463,0.01404817821457982,0.06201557815074921
30200,0.031360570807009935,0.015175833832472563,0.011300508165732026,0.05218665860593319
30400,0.031103684566915035,0.015005524270236492,0.01159487827681005,0.0519066471606493
30600,0.0319998268969357,0.013668345520272851,0.01245932001620531,0.05189783312380314
30800,0.03660315042361617,0.01565992715768516,0.017801919137127697,0.06116403825581074
31000,0.031226738821715117,0.014598231529816985,0.011103865806944668,0.05137690342962742
31200,0.03840004000812769,0.01592305162921548,0.015576745150610805,0.06211146432906389
31400,0.0331755168735981,0.015039440710097551,0.011917656287550926,0.0541737861931324
31600,0.03281825268641114,0.015252315672114491,0.015504765091463923,0.05582295265048742
31800,0.03264208370819688,0.014245796948671341,0.01482197199948132,0.05429886747151613
32000,0.03408699668943882,0.014650629367679358,0.016392453806474805,0.05693385098129511
32200,0.031008246820420027,0.014634983148425817,0.010590774239972234,0.0509386183694005
32400,0.033039113972336054,0.014585635159164667,0.015558557584881783,0.05540402699261904
32600,0.031586144119501114,0.014304111711680889,0.013402758166193962,0.05259163584560156
32800,0.03424814762547612,0.014944063732400537,0.011724931187927723,0.05505467765033245
33000,0.030246358830481768,0.012804768281057477,0.009198679588735104,0.04765046760439873
33200,0.037477800622582436,0.015495781321078539,0.013825176749378443,0.059886171482503414
33400,0.030243967659771442,0.013212462421506643,0.010347920935600996,0.048630391247570515
33600,0.03703076113015413,0.015128874452784657,0.017336697317659855,0.06082798354327679
33800,0.030139794573187828,0.014525281731039286,0.011097258422523737,0.0502137066796422
34000,0.03126815054565668,0.015655513387173414,0.010561724891886115,0.05220452696084976
34200,0.03058292670175433,0.013440987095236778,0.013053457485511899,0.05055064335465431
34400,0.0287112295627594,0.01331117539666593,0.009730779565870762,0.04688779450953007
34600,0.028889786917716265,0.01317544630728662,0.01298406207934022,0.04855726473033428
34800,0.03146842075511813,0.014358865329995751,0.012180936289951205,0.05191775504499674
35000,0.02874085120856762,0.014196075731888413,0.011660089949145913,0.048766971565783024
35200,0.03331589652225375,0.014034665888175368,0.014410632429644465,0.054555878043174744
35400,0.028178843669593334,0.01322984742000699,0.010679544531740248,0.04674846399575472
35600,0.028769832104444504,0.012805466540157795,0.010932939825579524,0.047041770070791245
35800,0.02927456283941865,0.013675992842763662,0.011988615617156029,0.048944863490760326
36000,0.0314696254208684,0.013367013540118933,0.017058689845725894,0.053365983068943024
36200,0.03187331696972251,0.01406749407760799,0.012311469297856092,0.052096545696258545
36400,0.03301948122680187,0.014248152961954474,0.011349451495334506,0.05294235982000828
36600,0.02894123364239931,0.013754288898780942,0.010380304418504238,0.047885674983263016
36800,0.02507097227498889,0.01195202930830419,0.00988860591314733,0.041967305354774
37000,0.02824432961642742,0.013065680395811796,0.011542597087100148,0.047081307508051395
37200,0.03070776304230094,0.013786219758912921,0.01353786583058536,0.051262916065752506
37400,0.027079546358436346,0.012632964877411723,0.009683585725724697,0.044554305262863636
37600,0.03184976801276207,0.014224147191271186,0.013247678522020578,0.05269775353372097
37800,0.02911880286410451,0.013175275176763535,0.013367115054279566,0.04897763580083847
38000,0.03152052918449044,0.013285084394738078,0.012101179687306285,0.05085620377212763
38200,0.030023427680134773,0.013374216156080365,0.011100832372903824,0.04894805978983641
38400,0.028451248537749052,0.01389940083026886,0.012048861011862755,0.04837508033961058
38600,0.029252551030367613,0.01340069156140089,0.010311586898751557,0.04780903551727533
38800,0.03018126031383872,0.013796898536384106,0.012388251023367047,0.05017228424549103
39000,0.029518493451178074,0.013114958070218563,0.013379190699197352,0.04932304751127958
39200,0.03169480059295893,0.013553723925724626,0.013849399983882904,0.052173225209116936
39400,0.025673669762909412,0.011520484695211053,0.010480651399120688,0.04243448004126549
39600,0.02435921225696802,0.012437593890354037,0.010261480463668704,0.041927547194063663
39800,0.02717101201415062,0.012962620938196778,0.01232102862559259,0.046294148080050945
40000,0.03061894839629531,0.013459200970828533,0.01346705132164061,0.05081167537719011
40200,0.030160640832036734,0.013872656505554914,0.010914575075730681,0.049490584060549736
40400,0.028523082844913006,0.013505373615771532,0.012047006515786052,0.04805196076631546
40600,0.027059569489210844,0.013023275882005692,0.01076454936992377,0.045465121045708656
40800,0.02558623068034649,0.01227276655845344,0.010038165375590324,0.042878080159425735
41000,0.02420849073678255,0.011387293227016926,0.01073299441486597,0.0409622797742486
41200,0.02452229941263795,0.01165853627026081,0.011092150816693902,0.041726911440491676
41400,0.025296222418546677,0.01263132388703525,0.008937863633036613,0.04239647649228573
41600,0.02509392937645316,0.011960609117522836,0.009499561041593552,0.041804319247603416
41800,0.024706856813281775,0.011449047597125173,0.00940495147369802,0.04085838049650192
42000,0.026249458082020283,0.011822778964415193,0.011965559562668204,0.044055016711354256
42200,0.025395885575562716,0.01174420234747231,0.010918003739789128,0.042599091306328773
42400,0.024512747768312693,0.012006561271846294,0.009312117006629705,0.04117536824196577
42600,0.02229785080999136,0.010536169167608023,0.007854292984120548,0.03676116652786732
42800,0.025017804466187954,0.011598064564168453,0.011209779884666204,0.04222075920552015
43000,0.025285356678068638,0.011887327767908573,0.010650849901139736,0.042498109862208366
43200,0.025435222312808037,0.011581739876419306,0.010462406557053328,0.04224816616624594
43400,0.028767709154635668,0.012620466062799096,0.013400038471445441,0.048088193871080875
43600,0.02406643843278289,0.012258432107046247,0.009893377078697085,0.04127155989408493
43800,0.02606960805132985,0.01168003398925066,0.010332633974030614,0.042915958911180496
44000,0.025710951536893845,0.01199715887196362,0.010786694707348943,0.04310145787894726
44200,0.026397441048175097,0.012849010527133942,0.009970210725441575,0.04423155728727579
44400,0.026188188698142767,0.011836531572043896,0.012908230302855372,0.044478836469352245
44600,0.02103645959869027,0.010935107711702585,0.009060105076059699,0.03650161996483803
44800,0.023985610343515873,0.011421122355386615,0.00820979243144393,0.039511628448963165
45000,0.02540691988542676,0.012224287958815694,0.012057616491802037,0.04366001766175032
45200,0.02503653010353446,0.01170134567655623,0.010244625620543957,0.041860188357532024
45400,0.026452035643160343,0.011827665148302913,0.01527037424966693,0.04591488838195801
45600,0.021910411771386862,0.011617489391937852,0.010309176868759096,0.03868248965591192
45800,0.02332156617194414,0.011045549996197224,0.010052754543721676,0.03939349204301834
46000,0.023396250791847706,0.011420484399423003,0.011548538925126195,0.04059100430458784
46200,0.023151252884417772,0.011048837332054973,0.010901059140451252,0.039650619961321354
46400,0.0243153334595263,0.011426622746512294,0.012710232636891305,0.042097073048353195
46600,0.023588285315781832,0.011097714537754655,0.009390251128934324,0.03938112501055002
46800,0.023429646156728268,0.011739767855033278,0.010401841020211577,0.040370333939790726
47000,0.024810736067593098,0.012852408224716783,0.012078264262527227,0.04370227735489607
47200,0.02514370856806636,0.01155480369925499,0.012377040926367044,0.042887032963335514
47400,0.025736352428793907,0.012682539643719792,0.011586192063987255,0.04421198833733797
47600,0.02949284017086029,0.013420070754364133,0.011980343726463616,0.04890308249741793
47800,0.024675583001226187,0.011233608704060316,0.013121778145432472,0.042470081709325314
48000,0.0249489676207304,0.012906382093206048,0.013209238415583968,0.04445996880531311
48200,0.02278352528810501,0.01185864326544106,0.009206344606354833,0.039245340041816235
48400,0.0242940504103899,0.01196006452664733,0.013159031048417091,0.04283363185822964
48600,0.02101480169221759,0.01131062163040042,0.009905316168442369,0.03727808129042387
48800,0.025989769026637077,0.012301165843382478,0.011735763866454363,0.0441588182002306
49000,0.02448322344571352,0.011370302410796285,0.011651804554276168,0.04167942702770233
49200,0.020978145767003298,0.010682374704629183,0.008034834638237953,0.03567793779075146
49400,0.02167287329211831,0.0100576167460531,0.011564293294213712,0.03751263488084078
49600,0.020750428084284067,0.010430748108774424,0.00884052156470716,0.03560143755748868
49800,0.01972618792206049,0.0102299137506634,0.008322933921590447,0.03411756921559572
50000,0.023688167333602905,0.013036953750997782,0.010576191474683583,0.04201321769505739
50200,0.020184884313493967,0.010752731002867222,0.006900726584717631,0.034387978725135326
50400,0.022268409375101328,0.011216555954888463,0.01189768046606332,0.03943380480632186
50600,0.02135616447776556,0.010754794115200639,0.008927090093493462,0.036574503406882286
50800,0.021900418680161238,0.011511414078995585,0.008024489507079124,0.03742407727986574
51000,0.022486234549432993,0.011427398305386305,0.009362797485664487,0.03859503101557493
51200,0.02337924065068364,0.01111280801706016,0.009126692893914878,0.03905539587140083
51400,0.023974255193024874,0.011980808340013027,0.010232770815491676,0.04107144754379988
51600,0.021449983585625887,0.011597594479098916,0.008635580772534013,0.03736536763608456
51800,0.02010151045396924,0.011069310363382101,0.008735564653761685,0.035538604483008385
52000,0.0214661150239408,0.010443964041769505,0.00934282224625349,0.03658149018883705
52200,0.023397030774503946,0.01236648065969348,0.012629078584723175,0.042078050784766674
52400,0.021226790500804782,0.010475698160007596,0.008586635929532349,0.03599580656737089
52600,0.023578581865876913,0.011930076638236642,0.0114314608508721,0.04122438933700323
52800,0.02038483042269945,0.01110960659570992,0.00865696812979877,0.03582292003557086
53000,0.021862864028662443,0.011641964549198747,0.011075167800299823,0.03904241416603327
53200,0.020675581879913807,0.010364768095314503,0.011291892500594258,0.036686296574771404
53400,0.02131359511986375,0.010988492518663406,0.011693311855196953,0.03814874403178692
53600,0.02030070312321186,0.010840161703526974,0.00830627465620637,0.03529400285333395
53800,0.022550359833985567,0.011127936886623502,0.011874290881678462,0.03961544204503298
54000,0.021091711707413197,0.010986194713041186,0.010029684519395232,0.037092749029397964
54200,0.022368660662323236,0.011185003211721778,0.00884287420194596,0.037975101731717587
54400,0.01842659804970026,0.010168759152293205,0.007067029015161097,0.032128871884197
54600,0.02308582654222846,0.011962039163336158,0.010597606422379613,0.04034666810184717
54800,0.019495876971632242,0.010091203264892101,0.008051674230955541,0.03361291717737913
55000,0.023029040545225143,0.011838164180517197,0.012857489986345172,0.041295948438346386
55200,0.01969378162175417,0.010555584449321032,0.008145634783431888,0.034322184044867754
55400,0.01868952508084476,0.011333763599395752,0.007385439123027027,0.03371600806713104
55600,0.018737424165010452,0.010573453502729535,0.009481617482379079,0.034051686991006136
55800,0.01767821190878749,0.009771233890205622,0.0073660166235640645,0.03113245451822877
56000,0.019065186381340027,0.010480884462594986,0.010008803103119135,0.03455047216266394
56200,0.019581887405365705,0.010982019361108541,0.008918043226003647,0.03502292837947607
56400,0.018614969681948423,0.010384454624727368,0.009104556171223521,0.03355170181021094
56600,0.01991551648825407,0.010922939982265234,0.010749028180725873,0.03621297050267458
56800,0.01950626401230693,0.010644944151863456,0.008281344780698419,0.03429187973961234
57000,0.01884998194873333,0.010851762723177671,0.008481720928102732,0.03394260536879301
57200,0.01817865204066038,0.011006780667230487,0.008889837423339486,0.03363035153597593
57400,0.02021142141893506,0.0105673773214221,0.012698044534772635,0.03712782170623541
57600,0.019952695816755295,0.01077804621309042,0.009311841684393585,0.035386663395911455
57800,0.020514174830168486,0.011037459829822183,0.008654346340335906,0.03587880823761225
58000,0.018143830820918083,0.010996664641425014,0.007706447970122099,0.03299371898174286
58200,0.016304122982546687,0.009455310879275203,0.007702311268076301,0.02961059007793665
58400,0.019081664737313986,0.010590174468234181,0.008768931846134365,0.03405630495399237
58600,0.02029263600707054,0.011188862146809697,0.01009896828327328,0.03653098177164793
58800,0.018089971505105495,0.01075008511543274,0.007665426237508655,0.03267277032136917
59000,0.02095823734998703,0.011474031489342451,0.009935801615938544,0.03740016929805279
59200,0.017861987464129925,0.010521432152017951,0.009678260423243046,0.03322255006060004
59400,0.020539398305118084,0.011545434594154358,0.00916048907674849,0.03666507638990879
59600,0.01796564692631364,0.010520974872633815,0.00845799851231277,0.03271562047302723
59800,0.018244871869683266,0.011302936123684049,0.009215484606102109,0.03415555041283369
60000,0.018688118550926447,0.011011188384145498,0.007902597659267485,0.03365060593932867
60200,0.018913122359663248,0.011140264803543687,0.009392071631737053,0.03474942361935973
60400,0.019074862590059638,0.010950808878988028,0.010057886131107807,0.035054614301770926
60600,0.01962499739602208,0.010801292257383466,0.010031645884737372,0.0354421129450202
60800,0.017793287057429552,0.010124858003109694,0.008068741532042623,0.03195251617580652
61000,0.017640598118305206,0.009902254212647676,0.007969620055519044,0.03152766218408942
61200,0.017950563691556454,0.010521757416427135,0.00921599066350609,0.03308031661435962
61400,0.01956125209107995,0.010827721795067191,0.009939532727003098,0.03535873908549547
61600,0.01908324845135212,0.010936918901279569,0.007966014673002064,0.034003174398094416
61800,0.01804583752527833,0.011072347173467278,0.00918652000837028,0.033711445517838
62000,0.01981171267107129,0.011294222204014659,0.008573949453420937,0.03539291024208069
62200,0.017524911323562264,0.010405814042314887,0.007872883812524378,0.03186716651543975
62400,0.015644206199795008,0.009914000751450658,0.007994146668352187,0.029555280692875385
62600,0.016226019244641066,0.010190942091867328,0.008550012484192848,0.03069196781143546
62800,0.016384159680455923,0.010492020985111594,0.007259275298565626,0.03050581831485033
63000,0.016631148057058454,0.009654396679252386,0.007378687965683639,0.029974889010190964
63200,0.016061154892668128,0.009741290006786585,0.007393530220724642,0.02949921041727066
63400,0.01650197384878993,0.010283587267622352,0.008850277517922223,0.03121069958433509
63600,0.016937152482569218,0.010300582740455866,0.008190811495296657,0.031333140563219786
63800,0.01564521505497396,0.009763653855770826,0.00717353040818125,0.028995634522289038
64000,0.014646058203652501,0.009472145233303308,0.006206206162460148,0.027221306692808867
64200,0.016912198392674327,0.010814026463776827,0.008663230342790484,0.03205784084275365
64400,0.016526306979358196,0.009861627360805869,0.008261486189439893,0.030518677551299334
64600,0.01595856389030814,0.009818140417337418,0.008230914827436209,0.029892161022871733
64800,0.01927841128781438,0.010572765953838825,0.010567354038357735,0.03513485472649336
65000,0.01547628571279347,0.010886137373745441,0.007684769458137453,0.03020480740815401
65200,0.017159857554361224,0.009985390119254589,0.008001381647773087,0.031145938206464052
65400,0.016952950740233064,0.011059521231800318,0.008411821909248829,0.03221838315948844
65600,0.016983119770884514,0.010622827801853418,0.007830820162780583,0.031521357130259275
65800,0.017247851938009262,0.010158059420064092,0.010020257672294974,0.032416040543466806
66000,0.014161394210532308,0.00931465404573828,0.007020085584372282,0.026986090932041407
66200,0.015133703360334039,0.010388147784397006,0.0064793938072398305,0.028761548921465874
66400,0.017531532794237137,0.011131529230624437,0.009759857086464763,0.03354299021884799
66600,0.016223810613155365,0.010507628554478288,0.008034596685320139,0.030748736578971148
66800,0.017796928994357586,0.010710597038269043,0.011756861582398415,0.03438595589250326
67000,0.015309518668800592,0.010353192454203963,0.00804420921485871,0.02968481509014964
67200,0.016025886870920658,0.009577205870300531,0.007874818169511855,0.0295405020006001
67400,0.016426327172666788,0.01036297669634223,0.009123313939198852,0.03135096048936248
67600,0.015694857807829976,0.009975234046578407,0.008634214173071086,0.029987198300659657
67800,0.016474965261295438,0.010214076610282063,0.01013630407396704,0.031757194083184004
68000,0.015637070406228304,0.009907575557008386,0.007293320843018591,0.02919130539521575
68200,0.016578710870817304,0.01056246249936521,0.008309599128551781,0.03129597380757332
68400,0.017174491193145514,0.010862625436857343,0.009447529329918325,0.03276088135316968
68600,0.015882247826084495,0.010161287384107709,0.009495953330770135,0.030791512224823236
68800,0.017375215888023376,0.010830074548721313,0.00918437959626317,0.03279748046770692
69000,0.015382165089249611,0.010178754106163979,0.00874052511062473,0.029931181576102972
69200,0.01663930923677981,0.010653202421963215,0.010086310096085072,0.0323356669396162
69400,0.01754798647016287,0.011786398012191057,0.010430028196424246,0.03454939881339669
69600,0.016344711650162935,0.0111825258936733,0.007567411987110972,0.0313109434209764
69800,0.01715118787251413,0.011364636709913611,0.010326593997888267,0.03367912070825696
70000,0.015510589815676212,0.011031065601855516,0.00831725262105465,0.030700282659381628
70200,0.01748521951958537,0.010951753705739975,0.00910466245841235,0.032989305444061756
70400,0.015762789640575647,0.010661282809451222,0.009246189496479928,0.031047167256474495
70600,0.013832933502271771,0.010239762021228671,0.006527023506350815,0.02733620721846819
70800,0.014238504925742745,0.00972978281788528,0.008853069855831563,0.028394822031259537
71000,0.014333562925457954,0.01000110269524157,0.007369635161012411,0.028019483666867018
71200,0.013040624093264341,0.009627905674278736,0.00647912867134437,0.02590809389948845
71400,0.016834591748192906,0.011653386522084475,0.008629138465039432,0.032802547328174114
71600,0.014160855207592249,0.010163598228245974,0.005631366861052811,0.027140136808156967
