step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
200,0.8735149800777435,,1e-05,,5.0,0.02,0.5,,,,
400,0.4618704691529274,,2e-05,,5.0,0.02,0.5,,,,
