step,loss,ppl
200,3.8007314205169678,44.73389181671755
400,2.532531499862671,12.585325594212556
600,2.5817997455596924,13.220911036609856
800,2.369666814804077,10.693828665072528
1000,2.169132709503174,8.750691357230853
1200,2.245364189147949,9.443854279492946
1400,2.0470869541168213,7.745305780556784
1600,2.0694236755371094,7.920257164284339
1800,2.1750223636627197,8.802381973488027
2000,2.192138195037842,8.954338782960459
2200,2.0097694396972656,7.461596800964659
2400,1.9446583986282349,6.991243228799896
2600,1.6268107891082764,5.087623314046985
2800,1.7978785037994385,6.036826764643941
3000,1.902101993560791,6.699962930100484
3200,1.560920000076294,4.763201375597683
3400,1.9374319314956665,6.940903348207317
3600,1.5828676223754883,4.8688979720256995
3800,1.7260692119598389,5.6185252136035695
4000,1.8816379308700562,6.564247845842486
4200,1.516919732093811,4.558163185111211
4400,1.990628957748413,7.320136371224691
4600,1.5185374021530151,4.565542756467275
4800,1.4702214002609253,4.350198169461233
5000,1.662163496017456,5.270701660062437
5200,1.4547752141952515,4.283520482774859
5400,1.5628347396850586,4.772330403002152
5600,1.378886103630066,3.970476464045337
5800,1.3283005952835083,3.774623321293224
6000,1.2306127548217773,3.423326553597562
6200,1.2728478908538818,3.5710079356334656
6400,1.2856826782226562,3.6171364548128793
6600,1.27687668800354,3.585423822068111
6800,1.2619481086730957,3.532296085599294
7000,1.262604832649231,3.534616591011886
7200,1.0689358711242676,2.9122788105265363
7400,0.9486269354820251,2.5821617494408438
7600,1.1098383665084839,3.033867980128628
7800,1.038132905960083,2.823939528440804
8000,1.049768090248108,2.856988477740726
8200,1.0646977424621582,2.8999623161070596
8400,0.9180083870887756,2.5042978280732813
8600,0.8856700658798218,2.42460849472094
8800,0.939984142780304,2.5599408244633572
9000,0.8504763245582581,2.340761548636848
9200,0.8795126080513,2.4097249396203737
9400,0.8938719034194946,2.444576514983544
9600,0.8466765284538269,2.3318840091244537
9800,0.8089740872383118,2.2456030117396057
10000,0.8664113879203796,2.3783605075158696
10200,0.760769784450531,2.13992286598203
10400,0.734293520450592,2.0840091624500805
10600,0.8517035841941833,2.34363603431215
10800,0.5666549205780029,1.7623619397474792
11000,0.6736958026885986,1.9614731590590893
11200,0.621644914150238,1.8619883351565039
11400,0.6944528222084045,2.002612988739184
11600,0.6633490324020386,1.9412828790768668
11800,0.6853992938995361,1.9845641016921565
12000,0.6302579641342163,1.878094997930453
12200,0.5389220714569092,1.714158125989735
12400,0.6377151608467102,1.8921526720500963
12600,0.6592331528663635,1.9333092131825211
