step,loss,ppl
200,5.522660732269287,250.30013361807477
400,4.743894577026367,114.88074347434072
600,4.160445213317871,64.10005444600203
800,4.065643787384033,58.302430812483124
1000,3.8208470344543457,45.64285302094536
1200,3.459144353866577,31.789764085500863
1400,3.914005756378174,50.09923589502344
1600,3.3910484313964844,29.69707129636713
1800,3.893148899078369,49.065144713501404
2000,3.354922294616699,28.643378359533745
2200,3.24326753616333,25.61729056425719
2400,3.29593825340271,27.002737598532935
2600,3.0813186168670654,21.78711231713015
2800,3.6202285289764404,37.34610151327152
3000,3.2371201515197754,25.4602942783232
3200,3.2477757930755615,25.733040610944578
3400,3.2793893814086914,26.559549992432466
3600,3.1864476203918457,24.20229880012336
3800,3.1514601707458496,23.370164109275294
4000,2.914815902709961,18.445416338991798
4200,3.018253803253174,20.455541080194173
4400,2.928837537765503,18.705872982073547
4600,2.920236110687256,18.545665772734502
4800,2.6788086891174316,14.567728261145296
5000,2.8876311779022217,17.95073709540797
5200,2.6805007457733154,14.592398548586674
5400,2.2608768939971924,9.59149620563152
5600,2.331970453262329,10.298213702589363
5800,2.53782057762146,12.65206670377262
6000,2.2117152214050293,9.13136528173769
6200,2.1925411224365234,8.957947458361463
6400,2.300798177719116,9.982146803076386
6600,2.2873992919921875,9.84928921820712
6800,2.1062119007110596,8.217055232904057
7000,1.7768199443817139,5.911029097202491
7200,1.9049255847930908,6.718907620130342
7400,1.5026477575302124,4.493571219905851
7600,1.7916491031646729,5.999337840160367
7800,1.4875457286834717,4.426219035123378
8000,1.6628344058990479,5.27423901237872
8200,1.680288553237915,5.367104443068209
8400,1.5926011800765991,4.916521066453742
8600,1.4410837888717651,4.22527263986097
8800,1.3232192993164062,3.7554919901747787
9000,1.3583632707595825,3.8898215041680344
9200,1.2244200706481934,3.402192479291596
9400,1.1466275453567505,3.1475599869497892
9600,1.119410753250122,3.063048779887038
9800,1.0731631517410278,2.9246158880653925
10000,0.9782291650772095,2.659742104977039
10200,0.9113486409187317,2.487675252707731
10400,0.997823178768158,2.712371050548195
10600,1.1359342336654663,3.1140814640954524
10800,0.8963487148284912,2.4506387744235676
11000,0.8872724771499634,2.4284968292220617
11200,0.8688855171203613,2.3842521640499412
11400,0.911166787147522,2.4872229007136855
11600,0.8441836833953857,2.326078223064558
11800,0.7392052412033081,2.0942704130715684
12000,0.8822046518325806,2.416220764257845
12200,0.6974796652793884,2.0086837669996416
12400,0.7777194380760193,2.176502951479224
